"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","04 Nov 2011","29","210.04","5805.343"
"USEP","04 Nov 2011","30","199.36","5779.678"
"USEP","04 Nov 2011","31","191.20","5743.690"
"USEP","04 Nov 2011","32","193.21","5744.152"
"USEP","04 Nov 2011","33","187.84","5689.547"
"USEP","04 Nov 2011","34","179.80","5673.354"
"USEP","04 Nov 2011","35","175.82","5629.315"
"USEP","04 Nov 2011","36","179.80","5528.852"
"USEP","04 Nov 2011","37","180.11","5460.469"
"USEP","04 Nov 2011","38","179.89","5479.698"
"USEP","04 Nov 2011","39","181.13","5473.978"
"USEP","04 Nov 2011","40","171.07","5399.582"
"USEP","04 Nov 2011","41","170.74","5342.054"
"USEP","04 Nov 2011","42","190.29","5262.181"
"USEP","04 Nov 2011","43","187.08","5155.913"
"USEP","04 Nov 2011","44","183.02","5014.521"
"USEP","04 Nov 2011","45","177.73","4889.834"
"USEP","04 Nov 2011","46","168.58","4757.781"
"USEP","04 Nov 2011","47","168.50","4644.952"
"USEP","04 Nov 2011","48","166.34","4504.888"
"USEP","05 Nov 2011","1","197.56","4367.865"
"USEP","05 Nov 2011","2","224.96","4276.675"
"USEP","05 Nov 2011","3","231.33","4208.676"
"USEP","05 Nov 2011","4","224.83","4147.221"
"USEP","05 Nov 2011","5","224.52","4096.050"
"USEP","05 Nov 2011","6","212.44","4063.606"
"USEP","05 Nov 2011","7","198.83","4018.066"
"USEP","05 Nov 2011","8","192.28","3999.826"
"USEP","05 Nov 2011","9","190.29","3993.897"
"USEP","05 Nov 2011","10","190.30","3991.332"
"USEP","05 Nov 2011","11","198.87","4017.082"
"USEP","05 Nov 2011","12","211.14","4063.273"
"USEP","05 Nov 2011","13","224.28","4132.977"
"USEP","05 Nov 2011","14","224.81","4198.442"
"USEP","05 Nov 2011","15","224.94","4297.430"
"USEP","05 Nov 2011","16","271.13","4505.295"
"USEP","05 Nov 2011","17","319.05","4741.504"
"USEP","05 Nov 2011","18","267.19","4918.387"
"USEP","05 Nov 2011","19","277.41","5044.451"
"USEP","05 Nov 2011","20","507.30","5126.545"
"USEP","05 Nov 2011","21","432.99","5213.371"
"USEP","05 Nov 2011","22","490.84","5270.108"
"USEP","05 Nov 2011","23","490.52","5260.606"
"USEP","05 Nov 2011","24","362.87","5214.027"
"USEP","05 Nov 2011","25","271.71","5172.930"
"USEP","05 Nov 2011","26","277.45","5133.811"
"USEP","05 Nov 2011","27","287.57","5118.121"
"USEP","05 Nov 2011","28","277.50","5105.601"
"USEP","05 Nov 2011","29","271.72","5083.246"
"USEP","05 Nov 2011","30","267.34","5055.231"
"USEP","05 Nov 2011","31","257.23","5013.105"
"USEP","05 Nov 2011","32","247.04","4962.808"
"USEP","05 Nov 2011","33","226.87","4928.098"
"USEP","05 Nov 2011","34","225.25","4879.864"
"USEP","05 Nov 2011","35","225.24","4865.839"
"USEP","05 Nov 2011","36","225.27","4869.854"
"USEP","05 Nov 2011","37","237.07","4929.470"
"USEP","05 Nov 2011","38","257.27","5006.773"
"USEP","05 Nov 2011","39","257.32","5044.605"
"USEP","05 Nov 2011","40","252.18","5019.710"
"USEP","05 Nov 2011","41","252.18","5023.254"
"USEP","05 Nov 2011","42","254.19","5021.017"
"USEP","05 Nov 2011","43","252.13","4967.614"
"USEP","05 Nov 2011","44","225.28","4843.931"
"USEP","05 Nov 2011","45","225.24","4725.998"
"USEP","05 Nov 2011","46","222.07","4646.667"
"USEP","05 Nov 2011","47","196.33","4571.197"
"USEP","05 Nov 2011","48","192.77","4529.519"
"USEP","06 Nov 2011","1","236.84","4497.080"
"USEP","06 Nov 2011","2","236.73","4407.669"
"USEP","06 Nov 2011","3","226.60","4297.455"
"USEP","06 Nov 2011","4","219.88","4197.160"
"USEP","06 Nov 2011","5","202.46","4117.774"
"USEP","06 Nov 2011","6","186.95","4061.832"
"USEP","06 Nov 2011","7","182.27","4004.105"
"USEP","06 Nov 2011","8","168.52","3960.424"
"USEP","06 Nov 2011","9","163.21","3930.669"
"USEP","06 Nov 2011","10","164.12","3933.318"
"USEP","06 Nov 2011","11","166.90","3960.295"
"USEP","06 Nov 2011","12","179.24","4010.894"
"USEP","06 Nov 2011","13","185.17","4049.720"
"USEP","06 Nov 2011","14","184.26","4027.604"
"USEP","06 Nov 2011","15","184.26","4029.189"
"USEP","06 Nov 2011","16","185.30","4092.601"
"USEP","06 Nov 2011","17","179.29","4213.486"
"USEP","06 Nov 2011","18","192.59","4313.274"
"USEP","06 Nov 2011","19","202.65","4399.688"
"USEP","06 Nov 2011","20","212.87","4506.776"
"USEP","06 Nov 2011","21","225.07","4602.280"
"USEP","06 Nov 2011","22","222.04","4664.608"
"USEP","06 Nov 2011","23","201.15","4655.101"
"USEP","06 Nov 2011","24","179.64","4589.243"
"USEP","06 Nov 2011","25","171.69","4567.708"
"USEP","06 Nov 2011","26","172.08","4575.939"
"USEP","06 Nov 2011","27","185.62","4606.236"
"USEP","06 Nov 2011","28","191.09","4632.487"
"USEP","06 Nov 2011","29","192.82","4637.363"
"USEP","06 Nov 2011","30","182.72","4580.630"
"USEP","06 Nov 2011","31","168.52","4554.697"
"USEP","06 Nov 2011","32","168.52","4536.581"
"USEP","06 Nov 2011","33","168.58","4540.652"
"USEP","06 Nov 2011","34","168.52","4547.167"
"USEP","06 Nov 2011","35","185.74","4571.789"
"USEP","06 Nov 2011","36","186.64","4575.114"
"USEP","06 Nov 2011","37","192.83","4601.753"
"USEP","06 Nov 2011","38","197.44","4684.642"
"USEP","06 Nov 2011","39","221.30","4826.342"
"USEP","06 Nov 2011","40","257.20","4949.842"
"USEP","06 Nov 2011","41","233.04","4909.535"
"USEP","06 Nov 2011","42","219.21","4814.757"
"USEP","06 Nov 2011","43","201.16","4739.660"
"USEP","06 Nov 2011","44","197.58","4690.756"
"USEP","06 Nov 2011","45","186.64","4618.815"
"USEP","06 Nov 2011","46","173.15","4560.124"
"USEP","06 Nov 2011","47","176.84","4443.438"
"USEP","06 Nov 2011","48","211.10","4320.883"
"USEP","07 Nov 2011","1","215.93","4211.185"
"USEP","07 Nov 2011","2","192.50","4158.772"
"USEP","07 Nov 2011","3","197.42","4113.177"
"USEP","07 Nov 2011","4","182.29","4056.767"
"USEP","07 Nov 2011","5","177.11","3985.856"
"USEP","07 Nov 2011","6","171.16","3942.686"
"USEP","07 Nov 2011","7","166.56","3906.176"
"USEP","07 Nov 2011","8","158.64","3850.751"
"USEP","07 Nov 2011","9","158.42","3832.367"
"USEP","07 Nov 2011","10","158.17","3828.043"
"USEP","07 Nov 2011","11","158.54","3841.288"
"USEP","07 Nov 2011","12","159.04","3891.048"
"USEP","07 Nov 2011","13","159.13","3927.239"
"USEP","07 Nov 2011","14","158.69","3917.518"
"USEP","07 Nov 2011","15","171.10","4002.599"
"USEP","07 Nov 2011","16","181.81","4150.422"
"USEP","07 Nov 2011","17","206.34","4303.866"
"USEP","07 Nov 2011","18","211.46","4374.311"
"USEP","07 Nov 2011","19","225.00","4475.246"
"USEP","07 Nov 2011","20","236.76","4590.496"
"USEP","07 Nov 2011","21","236.87","4695.805"
"USEP","07 Nov 2011","22","214.77","4760.142"
"USEP","07 Nov 2011","23","216.00","4767.512"
"USEP","07 Nov 2011","24","212.84","4740.003"
"USEP","07 Nov 2011","25","210.63","4704.880"
"USEP","07 Nov 2011","26","208.13","4697.763"
"USEP","07 Nov 2011","27","211.14","4711.312"
"USEP","07 Nov 2011","28","210.65","4705.283"
"USEP","07 Nov 2011","29","209.22","4741.196"
"USEP","07 Nov 2011","30","211.62","4740.421"
"USEP","07 Nov 2011","31","213.04","4751.052"
"USEP","07 Nov 2011","32","201.60","4711.401"
"USEP","07 Nov 2011","33","218.60","4784.082"
"USEP","07 Nov 2011","34","213.11","4757.324"
"USEP","07 Nov 2011","35","234.62","4767.159"
"USEP","07 Nov 2011","36","226.90","4751.897"
"USEP","07 Nov 2011","37","250.01","4824.280"
"USEP","07 Nov 2011","38","247.17","4927.124"
"USEP","07 Nov 2011","39","267.37","5019.397"
"USEP","07 Nov 2011","40","287.57","5087.441"
"USEP","07 Nov 2011","41","267.38","5022.284"
"USEP","07 Nov 2011","42","247.18","4953.619"
"USEP","07 Nov 2011","43","247.09","4944.772"
"USEP","07 Nov 2011","44","236.98","4870.466"
"USEP","07 Nov 2011","45","225.22","4774.510"
"USEP","07 Nov 2011","46","213.06","4685.482"
"USEP","07 Nov 2011","47","214.20","4609.312"
"USEP","07 Nov 2011","48","268.76","4568.712"
"USEP","08 Nov 2011","1","241.93","4511.269"
"USEP","08 Nov 2011","2","225.85","4396.268"
"USEP","08 Nov 2011","3","213.36","4217.353"
"USEP","08 Nov 2011","4","211.61","4159.999"
"USEP","08 Nov 2011","5","204.21","4113.192"
"USEP","08 Nov 2011","6","193.33","4057.513"
"USEP","08 Nov 2011","7","181.80","4033.314"
"USEP","08 Nov 2011","8","181.77","4021.297"
"USEP","08 Nov 2011","9","181.77","4006.605"
"USEP","08 Nov 2011","10","181.77","4026.431"
"USEP","08 Nov 2011","11","191.22","4101.443"
"USEP","08 Nov 2011","12","203.67","4225.295"
"USEP","08 Nov 2011","13","215.84","4391.492"
"USEP","08 Nov 2011","14","215.91","4533.117"
"USEP","08 Nov 2011","15","203.95","4719.726"
"USEP","08 Nov 2011","16","212.05","5018.462"
"USEP","08 Nov 2011","17","219.74","5338.446"
"USEP","08 Nov 2011","18","199.37","5593.024"
"USEP","08 Nov 2011","19","210.72","5720.619"
"USEP","08 Nov 2011","20","224.92","5804.528"
"USEP","08 Nov 2011","21","241.63","5846.996"
"USEP","08 Nov 2011","22","242.15","5883.824"
"USEP","08 Nov 2011","23","231.63","5862.284"
"USEP","08 Nov 2011","24","216.87","5791.929"
"USEP","08 Nov 2011","25","208.79","5707.478"
"USEP","08 Nov 2011","26","210.83","5729.883"
"USEP","08 Nov 2011","27","242.21","5848.736"
"USEP","08 Nov 2011","28","259.35","5906.119"
"USEP","08 Nov 2011","29","259.35","5917.312"
"USEP","08 Nov 2011","30","259.34","5912.277"
"USEP","08 Nov 2011","31","242.20","5887.820"
"USEP","08 Nov 2011","32","242.19","5878.337"
"USEP","08 Nov 2011","33","224.96","5865.514"
"USEP","08 Nov 2011","34","224.95","5838.259"
"USEP","08 Nov 2011","35","216.47","5773.450"
"USEP","08 Nov 2011","36","199.30","5650.309"
"USEP","08 Nov 2011","37","196.26","5577.061"
"USEP","08 Nov 2011","38","196.29","5604.709"
"USEP","08 Nov 2011","39","196.28","5582.538"
"USEP","08 Nov 2011","40","192.63","5540.084"
"USEP","08 Nov 2011","41","196.00","5535.974"
"USEP","08 Nov 2011","42","230.47","5466.568"
"USEP","08 Nov 2011","43","224.99","5390.775"
"USEP","08 Nov 2011","44","216.25","5259.289"
"USEP","08 Nov 2011","45","212.02","5101.645"
"USEP","08 Nov 2011","46","207.43","4941.333"
"USEP","08 Nov 2011","47","199.89","4805.448"
"USEP","08 Nov 2011","48","189.03","4691.312"
"USEP","09 Nov 2011","1","241.80","4578.379"
"USEP","09 Nov 2011","2","226.45","4484.247"
"USEP","09 Nov 2011","3","216.52","4370.583"
"USEP","09 Nov 2011","4","224.58","4317.533"
"USEP","09 Nov 2011","5","215.88","4255.379"
"USEP","09 Nov 2011","6","215.50","4209.028"
"USEP","09 Nov 2011","7","211.51","4174.840"
"USEP","09 Nov 2011","8","199.34","4138.763"
"USEP","09 Nov 2011","9","197.32","4139.970"
"USEP","09 Nov 2011","10","197.29","4150.154"
"USEP","09 Nov 2011","11","211.65","4227.785"
"USEP","09 Nov 2011","12","215.89","4357.030"
"USEP","09 Nov 2011","13","245.31","4527.392"
"USEP","09 Nov 2011","14","259.10","4679.056"
"USEP","09 Nov 2011","15","215.98","4866.912"
"USEP","09 Nov 2011","16","235.10","5142.896"
"USEP","09 Nov 2011","17","242.12","5423.344"
"USEP","09 Nov 2011","18","201.35","5605.718"
"USEP","09 Nov 2011","19","203.82","5713.760"
"USEP","09 Nov 2011","20","216.84","5802.878"
"USEP","09 Nov 2011","21","242.12","5888.272"
"USEP","09 Nov 2011","22","259.36","5938.474"
"USEP","09 Nov 2011","23","259.43","5946.028"
"USEP","09 Nov 2011","24","242.26","5897.641"
"USEP","09 Nov 2011","25","225.08","5853.308"
"USEP","09 Nov 2011","26","225.08","5876.632"
"USEP","09 Nov 2011","27","242.25","5935.452"
"USEP","09 Nov 2011","28","259.42","5980.366"
"USEP","09 Nov 2011","29","259.43","5976.167"
"USEP","09 Nov 2011","30","259.43","5973.339"
"USEP","09 Nov 2011","31","259.43","5940.452"
"USEP","09 Nov 2011","32","259.43","5939.359"
"USEP","09 Nov 2011","33","259.43","5940.805"
"USEP","09 Nov 2011","34","259.43","5940.994"
"USEP","09 Nov 2011","35","225.20","5876.448"
"USEP","09 Nov 2011","36","213.55","5777.854"
"USEP","09 Nov 2011","37","203.85","5731.379"
"USEP","09 Nov 2011","38","210.68","5754.793"
"USEP","09 Nov 2011","39","201.44","5719.039"
"USEP","09 Nov 2011","40","196.41","5641.134"
"USEP","09 Nov 2011","41","198.03","5587.572"
"USEP","09 Nov 2011","42","230.52","5503.072"
"USEP","09 Nov 2011","43","242.29","5411.997"
"USEP","09 Nov 2011","44","216.18","5277.643"
"USEP","09 Nov 2011","45","225.05","5128.359"
"USEP","09 Nov 2011","46","216.16","5011.823"
"USEP","09 Nov 2011","47","216.06","4906.011"
"USEP","09 Nov 2011","48","216.08","4771.036"
"USEP","10 Nov 2011","1","241.97","4627.199"
"USEP","10 Nov 2011","2","259.10","4505.285"
"USEP","10 Nov 2011","3","232.15","4382.735"
"USEP","10 Nov 2011","4","216.54","4285.248"
"USEP","10 Nov 2011","5","215.86","4245.344"
"USEP","10 Nov 2011","6","215.74","4239.102"
"USEP","10 Nov 2011","7","215.71","4225.072"
"USEP","10 Nov 2011","8","215.55","4211.692"
"USEP","10 Nov 2011","9","215.58","4204.938"
"USEP","10 Nov 2011","10","215.59","4213.829"
"USEP","10 Nov 2011","11","215.60","4252.193"
"USEP","10 Nov 2011","12","215.95","4387.869"
"USEP","10 Nov 2011","13","226.03","4550.398"
"USEP","10 Nov 2011","14","242.07","4686.014"
"USEP","10 Nov 2011","15","216.16","4871.181"
"USEP","10 Nov 2011","16","242.09","5154.824"
"USEP","10 Nov 2011","17","245.60","5420.212"
"USEP","10 Nov 2011","18","480.56","5616.517"
"USEP","10 Nov 2011","19","488.19","5752.984"
"USEP","10 Nov 2011","20","514.22","5867.488"
"USEP","10 Nov 2011","21","503.54","5957.778"
"USEP","10 Nov 2011","22","503.53","5995.291"
"USEP","10 Nov 2011","23","417.61","6006.086"
"USEP","10 Nov 2011","24","259.46","5968.056"
"USEP","10 Nov 2011","25","242.29","5915.731"
"USEP","10 Nov 2011","26","241.01","5926.740"
"USEP","10 Nov 2011","27","242.31","5987.394"
"USEP","10 Nov 2011","28","259.48","6015.842"
"USEP","10 Nov 2011","29","259.49","6006.682"
"USEP","10 Nov 2011","30","312.28","5990.565"
"USEP","10 Nov 2011","31","399.48","5996.399"
"USEP","10 Nov 2011","32","488.13","6022.089"
"USEP","10 Nov 2011","33","465.50","6011.980"
"USEP","10 Nov 2011","34","286.99","5962.211"
"USEP","10 Nov 2011","35","226.95","5879.023"
"USEP","10 Nov 2011","36","210.67","5759.390"
"USEP","10 Nov 2011","37","200.97","5686.416"
"USEP","10 Nov 2011","38","201.03","5690.864"
"USEP","10 Nov 2011","39","199.78","5664.304"
"USEP","10 Nov 2011","40","196.68","5615.658"
"USEP","10 Nov 2011","41","200.14","5565.490"
"USEP","10 Nov 2011","42","229.62","5496.959"
"USEP","10 Nov 2011","43","242.22","5389.617"
"USEP","10 Nov 2011","44","216.34","5257.649"
"USEP","10 Nov 2011","45","225.05","5115.372"
"USEP","10 Nov 2011","46","212.18","4978.101"
"USEP","10 Nov 2011","47","216.16","4848.573"
"USEP","10 Nov 2011","48","216.16","4720.282"
"USEP","11 Nov 2011","1","219.85","4585.406"
"USEP","11 Nov 2011","2","217.81","4446.346"
"USEP","11 Nov 2011","3","200.76","4320.486"
"USEP","11 Nov 2011","4","169.44","4224.237"
"USEP","11 Nov 2011","5","166.28","4192.662"
"USEP","11 Nov 2011","6","166.24","4207.865"
"USEP","11 Nov 2011","7","165.28","4195.038"
"USEP","11 Nov 2011","8","159.10","4188.989"
"USEP","11 Nov 2011","9","166.31","4180.630"
"USEP","11 Nov 2011","10","169.36","4213.149"
"USEP","11 Nov 2011","11","173.94","4266.974"
"USEP","11 Nov 2011","12","171.25","4397.173"
"USEP","11 Nov 2011","13","197.89","4560.522"
"USEP","11 Nov 2011","14","193.72","4692.987"
"USEP","11 Nov 2011","15","183.62","4854.085"
"USEP","11 Nov 2011","16","202.70","5131.644"
"USEP","11 Nov 2011","17","221.81","5477.984"
"USEP","11 Nov 2011","18","219.97","5680.785"
"USEP","11 Nov 2011","19","219.98","5783.221"
"USEP","11 Nov 2011","20","272.39","5911.109"
"USEP","11 Nov 2011","21","344.22","6046.666"
"USEP","11 Nov 2011","22","513.38","6128.308"
"USEP","11 Nov 2011","23","393.25","6120.903"
"USEP","11 Nov 2011","24","237.60","6012.279"
"USEP","11 Nov 2011","25","228.13","5942.808"
"USEP","11 Nov 2011","26","236.91","5955.944"
"USEP","11 Nov 2011","27","257.11","5990.495"
"USEP","11 Nov 2011","28","261.79","5998.059"
"USEP","11 Nov 2011","29","233.83","5927.426"
"USEP","11 Nov 2011","30","225.03","5828.418"
"USEP","11 Nov 2011","31","219.99","5806.540"
"USEP","11 Nov 2011","32","228.10","5880.350"
"USEP","11 Nov 2011","33","252.39","5938.683"
"USEP","11 Nov 2011","34","225.06","5882.984"
"USEP","11 Nov 2011","35","217.98","5776.527"
"USEP","11 Nov 2011","36","184.22","5672.539"
"USEP","11 Nov 2011","37","176.36","5618.784"
"USEP","11 Nov 2011","38","177.87","5652.853"
"USEP","11 Nov 2011","39","174.26","5633.992"
"USEP","11 Nov 2011","40","171.81","5552.718"
"USEP","11 Nov 2011","41","171.81","5483.401"
"USEP","11 Nov 2011","42","198.03","5416.887"
"USEP","11 Nov 2011","43","198.01","5316.677"
"USEP","11 Nov 2011","44","198.02","5182.303"
"USEP","11 Nov 2011","45","200.63","5047.626"
"USEP","11 Nov 2011","46","197.99","4947.486"
"USEP","11 Nov 2011","47","186.07","4833.693"
"USEP","11 Nov 2011","48","171.62","4691.208"
"USEP","12 Nov 2011","1","213.06","4552.152"
"USEP","12 Nov 2011","2","226.84","4446.788"
"USEP","12 Nov 2011","3","241.87","4380.314"
"USEP","12 Nov 2011","4","226.73","4293.424"
"USEP","12 Nov 2011","5","225.02","4239.196"
"USEP","12 Nov 2011","6","224.77","4215.246"
"USEP","12 Nov 2011","7","221.95","4196.623"
