"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","05 Oct 2010","22","188.83","6059.315"
"USEP","05 Oct 2010","23","203.68","6033.277"
"USEP","05 Oct 2010","24","176.46","5975.307"
"USEP","05 Oct 2010","25","169.25","5935.855"
"USEP","05 Oct 2010","26","171.42","5960.327"
"USEP","05 Oct 2010","27","173.69","6013.447"
"USEP","05 Oct 2010","28","178.82","6047.317"
"USEP","05 Oct 2010","29","186.41","6045.826"
"USEP","05 Oct 2010","30","176.43","6014.694"
"USEP","05 Oct 2010","31","176.48","6020.638"
"USEP","05 Oct 2010","32","172.67","5998.929"
"USEP","05 Oct 2010","33","171.65","5990.361"
"USEP","05 Oct 2010","34","170.27","5963.607"
"USEP","05 Oct 2010","35","170.25","5896.254"
"USEP","05 Oct 2010","36","167.50","5793.599"
"USEP","05 Oct 2010","37","166.10","5719.531"
"USEP","05 Oct 2010","38","170.26","5725.733"
"USEP","05 Oct 2010","39","169.23","5699.268"
"USEP","05 Oct 2010","40","166.30","5633.748"
"USEP","05 Oct 2010","41","167.48","5577.061"
"USEP","05 Oct 2010","42","187.32","5535.775"
"USEP","05 Oct 2010","43","186.11","5451.886"
"USEP","05 Oct 2010","44","169.33","5341.179"
"USEP","05 Oct 2010","45","163.68","5198.486"
"USEP","05 Oct 2010","46","169.29","5122.639"
"USEP","05 Oct 2010","47","163.76","4978.499"
"USEP","05 Oct 2010","48","162.37","4829.757"
"USEP","06 Oct 2010","1","166.49","4654.330"
"USEP","06 Oct 2010","2","172.56","4559.731"
"USEP","06 Oct 2010","3","166.32","4541.243"
"USEP","06 Oct 2010","4","165.87","4459.969"
"USEP","06 Oct 2010","5","161.34","4405.363"
"USEP","06 Oct 2010","6","146.81","4359.808"
"USEP","06 Oct 2010","7","137.63","4318.677"
"USEP","06 Oct 2010","8","134.52","4285.293"
"USEP","06 Oct 2010","9","121.11","4269.682"
"USEP","06 Oct 2010","10","137.63","4295.487"
"USEP","06 Oct 2010","11","161.09","4369.480"
"USEP","06 Oct 2010","12","165.87","4494.619"
"USEP","06 Oct 2010","13","170.22","4638.471"
"USEP","06 Oct 2010","14","166.51","4739.124"
"USEP","06 Oct 2010","15","151.25","4886.971"
"USEP","06 Oct 2010","16","166.57","5172.478"
"USEP","06 Oct 2010","17","156.42","5461.806"
"USEP","06 Oct 2010","18","151.70","5653.822"
"USEP","06 Oct 2010","19","161.17","5784.190"
"USEP","06 Oct 2010","20","171.56","5834.333"
"USEP","06 Oct 2010","21","176.71","5888.873"
"USEP","06 Oct 2010","22","172.64","5909.837"
"USEP","06 Oct 2010","23","172.63","5930.945"
"USEP","06 Oct 2010","24","172.58","5913.853"
"USEP","06 Oct 2010","25","171.63","5889.579"
"USEP","06 Oct 2010","26","185.34","5966.222"
"USEP","06 Oct 2010","27","176.29","5996.335"
"USEP","06 Oct 2010","28","186.35","6027.462"
"USEP","06 Oct 2010","29","191.85","6043.262"
"USEP","06 Oct 2010","30","191.81","6023.884"
"USEP","06 Oct 2010","31","186.36","5996.911"
"USEP","06 Oct 2010","32","186.35","6002.264"
"USEP","06 Oct 2010","33","186.36","5983.403"
"USEP","06 Oct 2010","34","176.34","5945.616"
"USEP","06 Oct 2010","35","171.61","5862.229"
"USEP","06 Oct 2010","36","156.42","5716.588"
"USEP","06 Oct 2010","37","156.01","5622.785"
"USEP","06 Oct 2010","38","163.12","5646.874"
"USEP","06 Oct 2010","39","168.29","5663.489"
"USEP","06 Oct 2010","40","161.23","5649.349"
"USEP","06 Oct 2010","41","161.18","5616.746"
"USEP","06 Oct 2010","42","199.52","5570.252"
"USEP","06 Oct 2010","43","201.33","5494.867"
"USEP","06 Oct 2010","44","187.24","5387.684"
"USEP","06 Oct 2010","45","171.31","5255.462"
"USEP","06 Oct 2010","46","163.21","5115.387"
"USEP","06 Oct 2010","47","170.62","4965.825"
"USEP","06 Oct 2010","48","161.37","4809.891"
"USEP","07 Oct 2010","1","166.47","4688.499"
"USEP","07 Oct 2010","2","153.91","4590.928"
"USEP","07 Oct 2010","3","150.14","4542.983"
"USEP","07 Oct 2010","4","147.15","4471.261"
"USEP","07 Oct 2010","5","141.72","4408.887"
"USEP","07 Oct 2010","6","137.32","4359.992"
"USEP","07 Oct 2010","7","125.80","4323.736"
"USEP","07 Oct 2010","8","121.20","4288.976"
"USEP","07 Oct 2010","9","121.20","4276.168"
"USEP","07 Oct 2010","10","125.63","4306.972"
"USEP","07 Oct 2010","11","137.32","4375.146"
"USEP","07 Oct 2010","12","150.21","4503.640"
"USEP","07 Oct 2010","13","153.89","4652.859"
"USEP","07 Oct 2010","14","154.09","4759.719"
"USEP","07 Oct 2010","15","151.25","4914.435"
"USEP","07 Oct 2010","16","156.11","5209.082"
"USEP","07 Oct 2010","17","161.70","5529.319"
"USEP","07 Oct 2010","18","157.05","5740.971"
"USEP","07 Oct 2010","19","163.14","5802.823"
"USEP","07 Oct 2010","20","171.34","5858.840"
"USEP","07 Oct 2010","21","172.58","5922.938"
"USEP","07 Oct 2010","22","176.28","5965.083"
"USEP","07 Oct 2010","23","179.31","5985.500"
"USEP","07 Oct 2010","24","171.59","5933.797"
"USEP","07 Oct 2010","25","171.58","5897.974"
"USEP","07 Oct 2010","26","171.60","5921.666"
"USEP","07 Oct 2010","27","172.46","5940.124"
"USEP","07 Oct 2010","28","172.61","5960.158"
"USEP","07 Oct 2010","29","172.60","5956.868"
"USEP","07 Oct 2010","30","172.45","5940.343"
"USEP","07 Oct 2010","31","171.59","5915.552"
"USEP","07 Oct 2010","32","171.60","5907.143"
"USEP","07 Oct 2010","33","171.58","5892.392"
"USEP","07 Oct 2010","34","166.15","5859.585"
"USEP","07 Oct 2010","35","156.42","5779.111"
"USEP","07 Oct 2010","36","151.09","5641.203"
"USEP","07 Oct 2010","37","156.04","5536.257"
"USEP","07 Oct 2010","38","177.28","5596.205"
"USEP","07 Oct 2010","39","181.72","5627.874"
"USEP","07 Oct 2010","40","184.51","5609.564"
"USEP","07 Oct 2010","41","167.86","5555.526"
"USEP","07 Oct 2010","42","201.43","5483.943"
"USEP","07 Oct 2010","43","177.07","5390.109"
"USEP","07 Oct 2010","44","177.01","5276.117"
"USEP","07 Oct 2010","45","173.94","5128.787"
"USEP","07 Oct 2010","46","161.17","4998.568"
"USEP","07 Oct 2010","47","151.24","4879.501"
"USEP","07 Oct 2010","48","141.00","4761.076"
"USEP","08 Oct 2010","1","138.26","4633.044"
"USEP","08 Oct 2010","2","130.96","4507.074"
"USEP","08 Oct 2010","3","117.16","4366.642"
"USEP","08 Oct 2010","4","119.16","4277.530"
"USEP","08 Oct 2010","5","119.22","4245.568"
"USEP","08 Oct 2010","6","119.17","4234.460"
"USEP","08 Oct 2010","7","117.08","4213.675"
"USEP","08 Oct 2010","8","117.00","4196.196"
"USEP","08 Oct 2010","9","116.97","4190.808"
"USEP","08 Oct 2010","10","117.12","4214.595"
"USEP","08 Oct 2010","11","119.45","4275.254"
"USEP","08 Oct 2010","12","145.65","4385.081"
"USEP","08 Oct 2010","13","177.22","4537.516"
"USEP","08 Oct 2010","14","156.90","4663.286"
"USEP","08 Oct 2010","15","151.20","4827.162"
"USEP","08 Oct 2010","16","158.08","5099.175"
"USEP","08 Oct 2010","17","157.13","5385.353"
"USEP","08 Oct 2010","18","161.22","5603.541"
"USEP","08 Oct 2010","19","167.27","5768.063"
"USEP","08 Oct 2010","20","173.34","5859.188"
"USEP","08 Oct 2010","21","179.89","5919.543"
"USEP","08 Oct 2010","22","201.75","5967.419"
"USEP","08 Oct 2010","23","202.05","5974.894"
"USEP","08 Oct 2010","24","191.80","5938.106"
"USEP","08 Oct 2010","25","171.63","5896.328"
"USEP","08 Oct 2010","26","172.63","5922.650"
"USEP","08 Oct 2010","27","173.72","5937.197"
"USEP","08 Oct 2010","28","177.66","5972.156"
"USEP","08 Oct 2010","29","191.82","5998.358"
"USEP","08 Oct 2010","30","191.81","5991.608"
"USEP","08 Oct 2010","31","191.81","5978.428"
"USEP","08 Oct 2010","32","177.64","5951.113"
"USEP","08 Oct 2010","33","172.60","5923.340"
"USEP","08 Oct 2010","34","172.46","5894.231"
"USEP","08 Oct 2010","35","161.43","5826.321"
"USEP","08 Oct 2010","36","151.65","5692.703"
"USEP","08 Oct 2010","37","154.99","5645.179"
"USEP","08 Oct 2010","38","170.20","5690.312"
"USEP","08 Oct 2010","39","170.22","5693.562"
"USEP","08 Oct 2010","40","160.11","5644.782"
"USEP","08 Oct 2010","41","158.40","5583.646"
"USEP","08 Oct 2010","42","194.55","5507.983"
"USEP","08 Oct 2010","43","196.19","5444.083"
"USEP","08 Oct 2010","44","183.70","5327.850"
"USEP","08 Oct 2010","45","171.56","5198.148"
"USEP","08 Oct 2010","46","152.07","5091.119"
"USEP","08 Oct 2010","47","152.03","4971.024"
"USEP","08 Oct 2010","48","156.33","4839.880"
"USEP","09 Oct 2010","1","156.33","4706.456"
"USEP","09 Oct 2010","2","156.22","4602.051"
"USEP","09 Oct 2010","3","155.21","4569.831"
"USEP","09 Oct 2010","4","147.68","4478.487"
"USEP","09 Oct 2010","5","140.92","4410.994"
"USEP","09 Oct 2010","6","138.25","4366.195"
"USEP","09 Oct 2010","7","137.14","4352.259"
"USEP","09 Oct 2010","8","123.94","4276.372"
"USEP","09 Oct 2010","9","121.63","4242.168"
"USEP","09 Oct 2010","10","121.09","4237.690"
"USEP","09 Oct 2010","11","121.08","4266.074"
"USEP","09 Oct 2010","12","123.81","4319.656"
"USEP","09 Oct 2010","13","125.75","4383.853"
"USEP","09 Oct 2010","14","128.70","4415.293"
"USEP","09 Oct 2010","15","133.74","4482.294"
"USEP","09 Oct 2010","16","155.06","4676.840"
"USEP","09 Oct 2010","17","154.14","4896.384"
"USEP","09 Oct 2010","18","161.05","5066.010"
"USEP","09 Oct 2010","19","156.34","5188.332"
"USEP","09 Oct 2010","20","164.90","5289.422"
"USEP","09 Oct 2010","21","183.95","5392.838"
"USEP","09 Oct 2010","22","201.81","5466.448"
"USEP","09 Oct 2010","23","211.86","5473.739"
"USEP","09 Oct 2010","24","190.67","5413.364"
"USEP","09 Oct 2010","25","186.44","5403.354"
"USEP","09 Oct 2010","26","186.42","5390.904"
"USEP","09 Oct 2010","27","178.47","5355.210"
"USEP","09 Oct 2010","28","176.03","5331.582"
"USEP","09 Oct 2010","29","163.99","5292.806"
"USEP","09 Oct 2010","30","163.10","5285.530"
"USEP","09 Oct 2010","31","162.77","5276.361"
"USEP","09 Oct 2010","32","161.87","5261.192"
"USEP","09 Oct 2010","33","161.09","5219.872"
"USEP","09 Oct 2010","34","156.36","5164.829"
"USEP","09 Oct 2010","35","156.36","5144.760"
"USEP","09 Oct 2010","36","156.37","5110.969"
"USEP","09 Oct 2010","37","156.36","5109.200"
"USEP","09 Oct 2010","38","162.66","5204.947"
"USEP","09 Oct 2010","39","164.10","5236.327"
"USEP","09 Oct 2010","40","160.02","5206.920"
"USEP","09 Oct 2010","41","157.78","5190.091"
"USEP","09 Oct 2010","42","161.87","5209.256"
"USEP","09 Oct 2010","43","164.47","5212.367"
"USEP","09 Oct 2010","44","157.00","5138.234"
"USEP","09 Oct 2010","45","156.41","5004.074"
"USEP","09 Oct 2010","46","156.38","4893.273"
"USEP","09 Oct 2010","47","152.87","4813.470"
"USEP","09 Oct 2010","48","159.25","4790.603"
"USEP","10 Oct 2010","1","222.29","4718.463"
"USEP","10 Oct 2010","2","221.90","4645.852"
"USEP","10 Oct 2010","3","211.87","4570.268"
"USEP","10 Oct 2010","4","201.63","4486.851"
"USEP","10 Oct 2010","5","171.26","4422.798"
"USEP","10 Oct 2010","6","170.34","4377.646"
"USEP","10 Oct 2010","7","166.73","4307.424"
"USEP","10 Oct 2010","8","162.16","4251.770"
"USEP","10 Oct 2010","9","161.97","4229.714"
"USEP","10 Oct 2010","10","157.85","4218.894"
"USEP","10 Oct 2010","11","162.17","4243.908"
"USEP","10 Oct 2010","12","169.82","4294.030"
"USEP","10 Oct 2010","13","161.69","4330.356"
"USEP","10 Oct 2010","14","149.76","4306.560"
"USEP","10 Oct 2010","15","141.87","4298.250"
"USEP","10 Oct 2010","16","149.76","4377.506"
"USEP","10 Oct 2010","17","150.03","4504.465"
"USEP","10 Oct 2010","18","154.16","4589.666"
"USEP","10 Oct 2010","19","154.89","4675.264"
"USEP","10 Oct 2010","20","156.30","4772.920"
"USEP","10 Oct 2010","21","160.15","4834.418"
"USEP","10 Oct 2010","22","156.32","4884.551"
"USEP","10 Oct 2010","23","156.32","4885.818"
"USEP","10 Oct 2010","24","156.32","4881.763"
"USEP","10 Oct 2010","25","156.32","4859.755"
"USEP","10 Oct 2010","26","156.37","4859.736"
"USEP","10 Oct 2010","27","156.38","4878.537"
"USEP","10 Oct 2010","28","156.38","4882.841"
"USEP","10 Oct 2010","29","156.38","4886.782"
"USEP","10 Oct 2010","30","156.33","4897.349"
"USEP","10 Oct 2010","31","156.34","4923.411"
"USEP","10 Oct 2010","32","156.33","4931.015"
"USEP","10 Oct 2010","33","155.13","4914.440"
"USEP","10 Oct 2010","34","154.29","4911.598"
"USEP","10 Oct 2010","35","156.32","4895.932"
"USEP","10 Oct 2010","36","156.33","4889.198"
"USEP","10 Oct 2010","37","156.35","4908.944"
"USEP","10 Oct 2010","38","156.35","5019.456"
"USEP","10 Oct 2010","39","167.47","5099.951"
"USEP","10 Oct 2010","40","169.14","5130.392"
"USEP","10 Oct 2010","41","167.47","5135.277"
"USEP","10 Oct 2010","42","171.18","5166.141"
"USEP","10 Oct 2010","43","181.28","5173.825"
"USEP","10 Oct 2010","44","171.61","5118.190"
"USEP","10 Oct 2010","45","156.42","5012.772"
"USEP","10 Oct 2010","46","156.39","4911.473"
"USEP","10 Oct 2010","47","156.01","4818.450"
"USEP","10 Oct 2010","48","150.89","4757.632"
"USEP","11 Oct 2010","1","172.87","4661.537"
"USEP","11 Oct 2010","2","160.92","4574.025"
"USEP","11 Oct 2010","3","160.96","4501.324"
"USEP","11 Oct 2010","4","154.76","4429.985"
"USEP","11 Oct 2010","5","149.79","4369.858"
"USEP","11 Oct 2010","6","141.80","4334.854"
"USEP","11 Oct 2010","7","152.16","4289.920"
"USEP","11 Oct 2010","8","140.62","4263.982"
"USEP","11 Oct 2010","9","140.62","4268.738"
"USEP","11 Oct 2010","10","141.06","4292.937"
"USEP","11 Oct 2010","11","141.12","4356.563"
"USEP","11 Oct 2010","12","154.88","4478.427"
"USEP","11 Oct 2010","13","160.94","4622.334"
"USEP","11 Oct 2010","14","161.09","4745.947"
"USEP","11 Oct 2010","15","134.71","4923.168"
"USEP","11 Oct 2010","16","157.10","5214.444"
"USEP","11 Oct 2010","17","172.96","5519.463"
"USEP","11 Oct 2010","18","170.55","5738.253"
"USEP","11 Oct 2010","19","171.17","5894.997"
"USEP","11 Oct 2010","20","172.64","5992.413"
"USEP","11 Oct 2010","21","212.04","6096.788"
"USEP","11 Oct 2010","22","232.26","6161.920"
"USEP","11 Oct 2010","23","232.27","6164.033"
"USEP","11 Oct 2010","24","333.86","6095.978"
"USEP","11 Oct 2010","25","227.61","6030.205"
"USEP","11 Oct 2010","26","227.62","6042.029"
"USEP","11 Oct 2010","27","232.29","6075.621"
"USEP","11 Oct 2010","28","227.54","6089.711"
"USEP","11 Oct 2010","29","226.83","6082.530"
"USEP","11 Oct 2010","30","226.84","6055.085"
"USEP","11 Oct 2010","31","232.23","6077.396"
"USEP","11 Oct 2010","32","209.30","6104.079"
"USEP","11 Oct 2010","33","196.47","6113.602"
"USEP","11 Oct 2010","34","181.99","6070.900"
"USEP","11 Oct 2010","35","177.42","5968.160"
"USEP","11 Oct 2010","36","157.45","5759.410"
"USEP","11 Oct 2010","37","177.21","5649.483"
"USEP","11 Oct 2010","38","177.21","5662.694"
"USEP","11 Oct 2010","39","180.08","5684.746"
"USEP","11 Oct 2010","40","170.55","5629.912"
"USEP","11 Oct 2010","41","406.11","5580.192"
"USEP","11 Oct 2010","42","406.12","5530.477"
"USEP","11 Oct 2010","43","262.56","5460.097"
"USEP","11 Oct 2010","44","181.41","5349.922"
"USEP","11 Oct 2010","45","171.33","5218.545"
"USEP","11 Oct 2010","46","180.34","5109.756"
"USEP","11 Oct 2010","47","199.22","5025.709"
"USEP","11 Oct 2010","48","199.20","4918.441"
"USEP","12 Oct 2010","1","201.77","4803.918"
"USEP","12 Oct 2010","2","202.29","4693.499"
"USEP","12 Oct 2010","3","173.05","4550.612"
"USEP","12 Oct 2010","4","172.89","4515.941"
"USEP","12 Oct 2010","5","147.44","4471.698"
"USEP","12 Oct 2010","6","140.78","4417.157"
"USEP","12 Oct 2010","7","121.27","4373.446"
