"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","02 Jul 2010","22","160.45","5857.935"
"USEP","02 Jul 2010","23","160.44","5840.322"
"USEP","02 Jul 2010","24","160.02","5789.071"
"USEP","02 Jul 2010","25","160.37","5763.620"
"USEP","02 Jul 2010","26","160.44","5774.131"
"USEP","02 Jul 2010","27","160.37","5822.608"
"USEP","02 Jul 2010","28","160.43","5849.690"
"USEP","02 Jul 2010","29","161.81","5843.453"
"USEP","02 Jul 2010","30","160.37","5778.679"
"USEP","02 Jul 2010","31","159.45","5784.538"
"USEP","02 Jul 2010","32","157.31","5707.583"
"USEP","02 Jul 2010","33","159.40","5710.207"
"USEP","02 Jul 2010","34","158.07","5673.583"
"USEP","02 Jul 2010","35","151.99","5575.217"
"USEP","02 Jul 2010","36","145.40","5438.015"
"USEP","02 Jul 2010","37","123.99","5324.888"
"USEP","02 Jul 2010","38","123.99","5325.847"
"USEP","02 Jul 2010","39","124.09","5347.800"
"USEP","02 Jul 2010","40","123.86","5335.891"
"USEP","02 Jul 2010","41","123.81","5272.032"
"USEP","02 Jul 2010","42","123.90","5202.646"
"USEP","02 Jul 2010","43","123.73","5115.268"
"USEP","02 Jul 2010","44","123.70","4971.511"
"USEP","02 Jul 2010","45","123.76","4807.317"
"USEP","02 Jul 2010","46","123.72","4691.665"
"USEP","02 Jul 2010","47","123.59","4609.218"
"USEP","02 Jul 2010","48","123.77","4503.138"
"USEP","03 Jul 2010","1","125.10","4380.598"
"USEP","03 Jul 2010","2","145.83","4294.746"
"USEP","03 Jul 2010","3","145.80","4214.376"
"USEP","03 Jul 2010","4","144.73","4153.076"
"USEP","03 Jul 2010","5","134.91","4097.566"
"USEP","03 Jul 2010","6","123.05","4048.189"
"USEP","03 Jul 2010","7","122.92","4003.574"
"USEP","03 Jul 2010","8","122.92","3982.153"
"USEP","03 Jul 2010","9","122.84","3965.633"
"USEP","03 Jul 2010","10","122.92","3972.079"
"USEP","03 Jul 2010","11","122.92","4008.091"
"USEP","03 Jul 2010","12","122.96","4066.310"
"USEP","03 Jul 2010","13","122.97","4123.639"
"USEP","03 Jul 2010","14","133.43","4159.796"
"USEP","03 Jul 2010","15","123.10","4205.321"
"USEP","03 Jul 2010","16","144.78","4395.930"
"USEP","03 Jul 2010","17","145.66","4642.924"
"USEP","03 Jul 2010","18","155.23","4824.861"
"USEP","03 Jul 2010","19","157.24","4957.013"
"USEP","03 Jul 2010","20","160.36","5079.618"
"USEP","03 Jul 2010","21","161.36","5146.912"
"USEP","03 Jul 2010","22","164.04","5178.665"
"USEP","03 Jul 2010","23","161.37","5151.435"
"USEP","03 Jul 2010","24","150.91","5016.952"
"USEP","03 Jul 2010","25","150.87","4988.106"
"USEP","03 Jul 2010","26","145.16","4956.735"
"USEP","03 Jul 2010","27","126.32","4931.304"
"USEP","03 Jul 2010","28","125.86","4940.066"
"USEP","03 Jul 2010","29","126.13","4943.808"
"USEP","03 Jul 2010","30","126.34","4928.212"
"USEP","03 Jul 2010","31","140.91","4895.455"
"USEP","03 Jul 2010","32","126.43","4844.696"
"USEP","03 Jul 2010","33","125.19","4792.800"
"USEP","03 Jul 2010","34","125.12","4745.764"
"USEP","03 Jul 2010","35","123.46","4728.388"
"USEP","03 Jul 2010","36","123.15","4694.538"
"USEP","03 Jul 2010","37","125.14","4774.619"
"USEP","03 Jul 2010","38","126.25","4829.334"
"USEP","03 Jul 2010","39","140.98","4908.695"
"USEP","03 Jul 2010","40","141.43","4915.086"
"USEP","03 Jul 2010","41","132.89","4876.678"
"USEP","03 Jul 2010","42","129.25","4834.732"
"USEP","03 Jul 2010","43","125.72","4784.743"
"USEP","03 Jul 2010","44","125.56","4691.218"
"USEP","03 Jul 2010","45","125.72","4612.026"
"USEP","03 Jul 2010","46","125.14","4539.280"
"USEP","03 Jul 2010","47","123.14","4474.794"
"USEP","03 Jul 2010","48","123.08","4396.437"
"USEP","04 Jul 2010","1","125.76","4304.721"
"USEP","04 Jul 2010","2","126.49","4217.651"
"USEP","04 Jul 2010","3","124.93","4115.801"
"USEP","04 Jul 2010","4","122.90","4062.602"
"USEP","04 Jul 2010","5","120.91","4012.838"
"USEP","04 Jul 2010","6","120.11","3972.128"
"USEP","04 Jul 2010","7","119.66","3925.172"
"USEP","04 Jul 2010","8","119.67","3901.500"
"USEP","04 Jul 2010","9","119.69","3890.392"
"USEP","04 Jul 2010","10","119.69","3878.812"
"USEP","04 Jul 2010","11","119.63","3865.750"
"USEP","04 Jul 2010","12","119.67","3910.888"
"USEP","04 Jul 2010","13","119.67","3967.163"
"USEP","04 Jul 2010","14","119.60","3939.803"
"USEP","04 Jul 2010","15","119.59","3919.312"
"USEP","04 Jul 2010","16","119.67","4001.541"
"USEP","04 Jul 2010","17","120.91","4129.966"
"USEP","04 Jul 2010","18","120.92","4236.542"
"USEP","04 Jul 2010","19","120.98","4333.850"
"USEP","04 Jul 2010","20","123.08","4448.175"
"USEP","04 Jul 2010","21","123.10","4525.473"
"USEP","04 Jul 2010","22","123.10","4568.007"
"USEP","04 Jul 2010","23","123.11","4581.276"
"USEP","04 Jul 2010","24","123.11","4567.017"
"USEP","04 Jul 2010","25","123.11","4568.638"
"USEP","04 Jul 2010","26","123.15","4590.337"
"USEP","04 Jul 2010","27","123.15","4599.139"
"USEP","04 Jul 2010","28","123.15","4598.184"
"USEP","04 Jul 2010","29","123.10","4589.223"
"USEP","04 Jul 2010","30","125.11","4554.856"
"USEP","04 Jul 2010","31","124.96","4535.205"
"USEP","04 Jul 2010","32","123.14","4520.145"
"USEP","04 Jul 2010","33","123.14","4505.847"
"USEP","04 Jul 2010","34","123.14","4499.376"
"USEP","04 Jul 2010","35","123.14","4498.615"
"USEP","04 Jul 2010","36","123.15","4503.968"
"USEP","04 Jul 2010","37","125.13","4541.621"
"USEP","04 Jul 2010","38","125.18","4650.742"
"USEP","04 Jul 2010","39","136.78","4757.398"
"USEP","04 Jul 2010","40","140.80","4797.630"
"USEP","04 Jul 2010","41","145.82","4825.870"
"USEP","04 Jul 2010","42","145.87","4819.369"
"USEP","04 Jul 2010","43","145.88","4821.869"
"USEP","04 Jul 2010","44","136.80","4755.147"
"USEP","04 Jul 2010","45","125.18","4655.399"
"USEP","04 Jul 2010","46","125.17","4558.226"
"USEP","04 Jul 2010","47","125.17","4471.743"
"USEP","04 Jul 2010","48","125.12","4384.897"
"USEP","05 Jul 2010","1","150.59","4304.164"
"USEP","05 Jul 2010","2","141.71","4199.690"
"USEP","05 Jul 2010","3","123.10","4067.731"
"USEP","05 Jul 2010","4","123.05","4021.471"
"USEP","05 Jul 2010","5","122.96","3980.254"
"USEP","05 Jul 2010","6","122.86","3929.202"
"USEP","05 Jul 2010","7","120.83","3919.441"
"USEP","05 Jul 2010","8","120.83","3914.944"
"USEP","05 Jul 2010","9","120.82","3896.823"
"USEP","05 Jul 2010","10","120.83","3906.857"
"USEP","05 Jul 2010","11","122.80","3963.317"
"USEP","05 Jul 2010","12","123.05","4096.344"
"USEP","05 Jul 2010","13","125.08","4246.288"
"USEP","05 Jul 2010","14","122.96","4374.440"
"USEP","05 Jul 2010","15","122.93","4561.714"
"USEP","05 Jul 2010","16","141.79","4875.848"
"USEP","05 Jul 2010","17","141.78","5208.123"
"USEP","05 Jul 2010","18","145.90","5443.581"
"USEP","05 Jul 2010","19","152.09","5588.541"
"USEP","05 Jul 2010","20","158.03","5695.794"
"USEP","05 Jul 2010","21","159.41","5751.736"
"USEP","05 Jul 2010","22","159.42","5769.733"
"USEP","05 Jul 2010","23","159.43","5757.482"
"USEP","05 Jul 2010","24","159.02","5724.744"
"USEP","05 Jul 2010","25","157.02","5695.461"
"USEP","05 Jul 2010","26","157.37","5716.380"
"USEP","05 Jul 2010","27","156.00","5758.809"
"USEP","05 Jul 2010","28","156.07","5786.780"
"USEP","05 Jul 2010","29","156.18","5810.019"
"USEP","05 Jul 2010","30","157.07","5807.162"
"USEP","05 Jul 2010","31","156.19","5794.757"
"USEP","05 Jul 2010","32","156.20","5789.488"
"USEP","05 Jul 2010","33","159.09","5778.793"
"USEP","05 Jul 2010","34","159.59","5751.269"
"USEP","05 Jul 2010","35","157.01","5674.736"
"USEP","05 Jul 2010","36","146.91","5525.124"
"USEP","05 Jul 2010","37","140.83","5414.745"
"USEP","05 Jul 2010","38","141.05","5424.904"
"USEP","05 Jul 2010","39","145.88","5466.856"
"USEP","05 Jul 2010","40","141.07","5447.309"
"USEP","05 Jul 2010","41","140.58","5401.938"
"USEP","05 Jul 2010","42","145.98","5348.674"
"USEP","05 Jul 2010","43","146.01","5283.711"
"USEP","05 Jul 2010","44","138.04","5170.684"
"USEP","05 Jul 2010","45","145.97","5036.523"
"USEP","05 Jul 2010","46","150.95","4887.478"
"USEP","05 Jul 2010","47","156.27","4792.954"
"USEP","05 Jul 2010","48","146.70","4637.666"
"USEP","06 Jul 2010","1","156.26","4501.836"
"USEP","06 Jul 2010","2","153.77","4400.985"
"USEP","06 Jul 2010","3","146.74","4323.741"
"USEP","06 Jul 2010","4","123.11","4271.631"
"USEP","06 Jul 2010","5","123.13","4223.730"
"USEP","06 Jul 2010","6","123.08","4186.713"
"USEP","06 Jul 2010","7","120.97","4148.240"
"USEP","06 Jul 2010","8","120.97","4124.941"
"USEP","06 Jul 2010","9","120.97","4122.207"
"USEP","06 Jul 2010","10","120.97","4141.879"
"USEP","06 Jul 2010","11","122.99","4209.048"
"USEP","06 Jul 2010","12","123.11","4312.847"
"USEP","06 Jul 2010","13","125.15","4456.803"
"USEP","06 Jul 2010","14","149.36","4603.477"
"USEP","06 Jul 2010","15","143.88","4770.961"
"USEP","06 Jul 2010","16","152.25","5048.779"
"USEP","06 Jul 2010","17","145.90","5322.671"
"USEP","06 Jul 2010","18","137.12","5539.368"
"USEP","06 Jul 2010","19","146.03","5664.065"
"USEP","06 Jul 2010","20","149.08","5780.234"
"USEP","06 Jul 2010","21","152.34","5843.875"
"USEP","06 Jul 2010","22","154.37","5891.190"
"USEP","06 Jul 2010","23","155.86","5909.494"
"USEP","06 Jul 2010","24","183.05","5867.671"
"USEP","06 Jul 2010","25","160.09","5819.825"
"USEP","06 Jul 2010","26","161.44","5840.535"
"USEP","06 Jul 2010","27","171.53","5882.542"
"USEP","06 Jul 2010","28","183.09","5932.505"
"USEP","06 Jul 2010","29","201.89","5951.928"
"USEP","06 Jul 2010","30","207.25","5946.819"
"USEP","06 Jul 2010","31","232.14","5929.563"
"USEP","06 Jul 2010","32","314.52","5914.295"
"USEP","06 Jul 2010","33","432.46","5926.655"
"USEP","06 Jul 2010","34","262.36","5908.947"
"USEP","06 Jul 2010","35","162.22","5810.213"
"USEP","06 Jul 2010","36","152.28","5682.295"
"USEP","06 Jul 2010","37","147.95","5578.895"
"USEP","06 Jul 2010","38","148.07","5599.460"
"USEP","06 Jul 2010","39","148.95","5617.169"
"USEP","06 Jul 2010","40","147.81","5564.501"
"USEP","06 Jul 2010","41","146.96","5509.126"
"USEP","06 Jul 2010","42","149.06","5463.854"
"USEP","06 Jul 2010","43","161.44","5391.342"
"USEP","06 Jul 2010","44","171.05","5280.322"
"USEP","06 Jul 2010","45","201.70","5151.519"
"USEP","06 Jul 2010","46","500.65","5030.699"
"USEP","06 Jul 2010","47","423.31","4921.885"
"USEP","06 Jul 2010","48","252.10","4815.045"
"USEP","07 Jul 2010","1","231.90","4693.961"
"USEP","07 Jul 2010","2","228.12","4586.748"
"USEP","07 Jul 2010","3","168.83","4485.241"
"USEP","07 Jul 2010","4","228.17","4408.509"
"USEP","07 Jul 2010","5","302.78","4365.211"
"USEP","07 Jul 2010","6","207.47","4325.898"
"USEP","07 Jul 2010","7","195.90","4288.051"
"USEP","07 Jul 2010","8","182.46","4255.682"
"USEP","07 Jul 2010","9","152.08","4251.979"
"USEP","07 Jul 2010","10","158.98","4271.362"
"USEP","07 Jul 2010","11","159.99","4319.064"
"USEP","07 Jul 2010","12","196.77","4420.263"
"USEP","07 Jul 2010","13","178.01","4532.650"
"USEP","07 Jul 2010","14","182.47","4640.345"
"USEP","07 Jul 2010","15","140.91","4835.238"
"USEP","07 Jul 2010","16","141.98","5111.406"
"USEP","07 Jul 2010","17","152.29","5386.585"
"USEP","07 Jul 2010","18","152.30","5589.540"
"USEP","07 Jul 2010","19","159.58","5735.191"
"USEP","07 Jul 2010","20","262.43","5893.774"
"USEP","07 Jul 2010","21","404.39","5995.569"
"USEP","07 Jul 2010","22","211.81","6012.159"
"USEP","07 Jul 2010","23","171.57","6013.019"
"USEP","07 Jul 2010","24","161.43","5916.114"
"USEP","07 Jul 2010","25","155.99","5837.663"
"USEP","07 Jul 2010","26","155.99","5843.453"
"USEP","07 Jul 2010","27","161.44","5926.397"
"USEP","07 Jul 2010","28","161.43","5938.221"
"USEP","07 Jul 2010","29","163.11","5945.715"
"USEP","07 Jul 2010","30","160.09","5963.314"
"USEP","07 Jul 2010","31","157.05","5961.177"
"USEP","07 Jul 2010","32","156.00","5945.641"
"USEP","07 Jul 2010","33","156.00","5934.632"
"USEP","07 Jul 2010","34","153.02","5912.734"
"USEP","07 Jul 2010","35","150.00","5843.388"
"USEP","07 Jul 2010","36","149.92","5690.297"
"USEP","07 Jul 2010","37","142.88","5570.649"
"USEP","07 Jul 2010","38","137.76","5554.691"
"USEP","07 Jul 2010","39","140.88","5578.169"
"USEP","07 Jul 2010","40","136.80","5551.510"
"USEP","07 Jul 2010","41","135.81","5482.193"
"USEP","07 Jul 2010","42","145.95","5417.136"
"USEP","07 Jul 2010","43","142.90","5325.758"
"USEP","07 Jul 2010","44","138.71","5204.152"
"USEP","07 Jul 2010","45","136.70","5076.646"
"USEP","07 Jul 2010","46","125.78","5013.209"
"USEP","07 Jul 2010","47","130.90","4902.925"
"USEP","07 Jul 2010","48","123.21","4751.901"
"USEP","08 Jul 2010","1","128.80","4618.750"
"USEP","08 Jul 2010","2","137.22","4502.974"
"USEP","08 Jul 2010","3","123.11","4385.538"
"USEP","08 Jul 2010","4","123.10","4322.528"
"USEP","08 Jul 2010","5","123.02","4286.496"
"USEP","08 Jul 2010","6","122.84","4260.875"
"USEP","08 Jul 2010","7","121.69","4234.957"
"USEP","08 Jul 2010","8","121.60","4214.321"
"USEP","08 Jul 2010","9","121.62","4198.517"
"USEP","08 Jul 2010","10","121.05","4211.687"
"USEP","08 Jul 2010","11","121.58","4226.339"
"USEP","08 Jul 2010","12","121.67","4315.933"
"USEP","08 Jul 2010","13","122.88","4439.636"
"USEP","08 Jul 2010","14","123.10","4551.526"
"USEP","08 Jul 2010","15","121.19","4701.292"
"USEP","08 Jul 2010","16","123.17","4966.437"
"USEP","08 Jul 2010","17","137.18","5246.928"
"USEP","08 Jul 2010","18","132.82","5474.723"
"USEP","08 Jul 2010","19","140.89","5609.788"
"USEP","08 Jul 2010","20","146.62","5686.580"
"USEP","08 Jul 2010","21","142.96","5731.295"
"USEP","08 Jul 2010","22","146.02","5767.680"
"USEP","08 Jul 2010","23","182.39","5759.499"
"USEP","08 Jul 2010","24","161.44","5692.340"
"USEP","08 Jul 2010","25","160.87","5634.668"
"USEP","08 Jul 2010","26","154.38","5653.912"
"USEP","08 Jul 2010","27","160.88","5700.004"
"USEP","08 Jul 2010","28","154.33","5755.359"
"USEP","08 Jul 2010","29","154.32","5778.097"
"USEP","08 Jul 2010","30","154.32","5774.270"
"USEP","08 Jul 2010","31","152.31","5767.953"
"USEP","08 Jul 2010","32","152.30","5771.000"
"USEP","08 Jul 2010","33","149.76","5760.200"
"USEP","08 Jul 2010","34","148.11","5736.787"
"USEP","08 Jul 2010","35","145.94","5670.382"
"USEP","08 Jul 2010","36","147.90","5546.515"
"USEP","08 Jul 2010","37","142.86","5457.438"
"USEP","08 Jul 2010","38","152.05","5463.804"
"USEP","08 Jul 2010","39","152.25","5472.064"
"USEP","08 Jul 2010","40","149.49","5449.565"
"USEP","08 Jul 2010","41","147.89","5410.297"
"USEP","08 Jul 2010","42","152.97","5364.698"
"USEP","08 Jul 2010","43","153.02","5302.240"
"USEP","08 Jul 2010","44","152.10","5188.730"
"USEP","08 Jul 2010","45","145.94","5052.104"
"USEP","08 Jul 2010","46","137.69","4914.843"
"USEP","08 Jul 2010","47","145.83","4776.468"
"USEP","08 Jul 2010","48","123.17","4649.196"
"USEP","09 Jul 2010","1","123.14","4536.884"
"USEP","09 Jul 2010","2","123.10","4434.577"
"USEP","09 Jul 2010","3","122.91","4326.455"
"USEP","09 Jul 2010","4","120.87","4238.247"
"USEP","09 Jul 2010","5","120.89","4212.731"
"USEP","09 Jul 2010","6","120.89","4203.755"
"USEP","09 Jul 2010","7","119.74","4164.025"
"USEP","09 Jul 2010","8","119.66","4146.903"
"USEP","09 Jul 2010","9","119.67","4139.105"
"USEP","09 Jul 2010","10","119.67","4144.896"
"USEP","09 Jul 2010","11","119.67","4200.202"
"USEP","09 Jul 2010","12","120.93","4321.127"
"USEP","09 Jul 2010","13","123.07","4459.844"
"USEP","09 Jul 2010","14","123.13","4587.742"
"USEP","09 Jul 2010","15","125.14","4765.932"
"USEP","09 Jul 2010","16","137.31","5040.977"
"USEP","09 Jul 2010","17","151.07","5300.992"
"USEP","09 Jul 2010","18","142.88","5465.748"
"USEP","09 Jul 2010","19","138.14","5590.693"
"USEP","09 Jul 2010","20","145.91","5670.700"
"USEP","09 Jul 2010","21","147.82","5737.110"
"USEP","09 Jul 2010","22","147.95","5785.383"
"USEP","09 Jul 2010","23","147.97","5788.723"
"USEP","09 Jul 2010","24","145.92","5759.350"
"USEP","09 Jul 2010","25","140.87","5726.444"
"USEP","09 Jul 2010","26","145.92","5733.909"
"USEP","09 Jul 2010","27","147.96","5766.154"
"USEP","09 Jul 2010","28","149.76","5791.819"
"USEP","09 Jul 2010","29","150.19","5801.645"
"USEP","09 Jul 2010","30","152.16","5797.411"
"USEP","09 Jul 2010","31","152.30","5819.378"
"USEP","09 Jul 2010","32","152.31","5837.678"
"USEP","09 Jul 2010","33","152.31","5830.128"
"USEP","09 Jul 2010","34","152.29","5817.206"
"USEP","09 Jul 2010","35","147.94","5748.560"
"USEP","09 Jul 2010","36","133.08","5611.180"
"USEP","09 Jul 2010","37","125.89","5486.622"
"USEP","09 Jul 2010","38","125.93","5464.575"
"USEP","09 Jul 2010","39","130.92","5444.014"
"USEP","09 Jul 2010","40","125.95","5399.905"
"USEP","09 Jul 2010","41","125.68","5325.355"
"USEP","09 Jul 2010","42","131.07","5226.825"
"USEP","09 Jul 2010","43","125.28","5136.097"
"USEP","09 Jul 2010","44","125.19","5017.314"
"USEP","09 Jul 2010","45","125.18","4910.584"
"USEP","09 Jul 2010","46","125.17","4812.148"
"USEP","09 Jul 2010","47","123.19","4766.548"
"USEP","09 Jul 2010","48","123.10","4632.045"
"USEP","10 Jul 2010","1","125.17","4551.501"
"USEP","10 Jul 2010","2","125.20","4450.322"
"USEP","10 Jul 2010","3","125.17","4367.626"
"USEP","10 Jul 2010","4","123.16","4299.910"
"USEP","10 Jul 2010","5","123.09","4240.200"
"USEP","10 Jul 2010","6","123.09","4193.060"
"USEP","10 Jul 2010","7","121.12","4151.048"
"USEP","10 Jul 2010","8","120.99","4112.566"
"USEP","10 Jul 2010","9","120.98","4085.082"
"USEP","10 Jul 2010","10","120.99","4084.505"
"USEP","10 Jul 2010","11","120.94","4112.397"
"USEP","10 Jul 2010","12","120.99","4180.759"
"USEP","10 Jul 2010","13","121.12","4238.525"
"USEP","10 Jul 2010","14","120.99","4257.049"
"USEP","10 Jul 2010","15","120.94","4307.136"
"USEP","10 Jul 2010","16","121.10","4496.066"
"USEP","10 Jul 2010","17","123.13","4729.164"
"USEP","10 Jul 2010","18","130.85","4907.979"
"USEP","10 Jul 2010","19","138.16","5061.885"
"USEP","10 Jul 2010","20","149.92","5183.397"
"USEP","10 Jul 2010","21","157.98","5267.554"
"USEP","10 Jul 2010","22","169.40","5308.904"
"USEP","10 Jul 2010","23","166.46","5313.367"
"USEP","10 Jul 2010","24","157.98","5288.428"
"USEP","10 Jul 2010","25","152.96","5234.633"
"USEP","10 Jul 2010","26","150.92","5197.735"
"USEP","10 Jul 2010","27","147.89","5162.329"
"USEP","10 Jul 2010","28","148.73","5164.064"
"USEP","10 Jul 2010","29","145.88","5131.182"
"USEP","10 Jul 2010","30","140.77","5074.882"
"USEP","10 Jul 2010","31","134.37","4995.879"
"USEP","10 Jul 2010","32","130.86","4918.610"
"USEP","10 Jul 2010","33","130.87","4908.337"
"USEP","10 Jul 2010","34","125.43","4878.304"
"USEP","10 Jul 2010","35","130.86","4840.512"
"USEP","10 Jul 2010","36","130.83","4805.090"
"USEP","10 Jul 2010","37","130.83","4803.674"
"USEP","10 Jul 2010","38","125.44","4869.064"
"USEP","10 Jul 2010","39","130.86","4910.295"
"USEP","10 Jul 2010","40","131.57","4917.934"
"USEP","10 Jul 2010","41","130.86","4891.608"
"USEP","10 Jul 2010","42","130.86","4879.104"
"USEP","10 Jul 2010","43","125.21","4849.487"
"USEP","10 Jul 2010","44","123.20","4798.500"
"USEP","10 Jul 2010","45","123.13","4701.585"
"USEP","10 Jul 2010","46","121.13","4638.630"
"USEP","10 Jul 2010","47","122.95","4600.630"
"USEP","10 Jul 2010","48","123.09","4527.844"
"USEP","11 Jul 2010","1","123.17","4427.023"
"USEP","11 Jul 2010","2","125.18","4347.229"
"USEP","11 Jul 2010","3","123.15","4247.740"
"USEP","11 Jul 2010","4","123.09","4158.324"
"USEP","11 Jul 2010","5","122.87","4115.697"
"USEP","11 Jul 2010","6","120.98","4071.300"
"USEP","11 Jul 2010","7","120.93","4032.991"
"USEP","11 Jul 2010","8","120.93","4012.435"
"USEP","11 Jul 2010","9","120.93","3985.821"
"USEP","11 Jul 2010","10","120.93","3992.893"
"USEP","11 Jul 2010","11","120.93","3978.480"
"USEP","11 Jul 2010","12","120.93","4010.149"
"USEP","11 Jul 2010","13","120.98","4053.264"
"USEP","11 Jul 2010","14","120.99","4039.561"
"USEP","11 Jul 2010","15","118.38","3982.506"
"USEP","11 Jul 2010","16","120.93","4047.697"
"USEP","11 Jul 2010","17","121.12","4242.308"
"USEP","11 Jul 2010","18","122.71","4352.582"
"USEP","11 Jul 2010","19","122.92","4414.901"
"USEP","11 Jul 2010","20","122.90","4542.674"
"USEP","11 Jul 2010","21","123.20","4620.982"
"USEP","11 Jul 2010","22","123.12","4664.519"
"USEP","11 Jul 2010","23","123.10","4672.128"
"USEP","11 Jul 2010","24","123.19","4735.088"
"USEP","11 Jul 2010","25","123.19","4748.731"
"USEP","11 Jul 2010","26","123.18","4721.515"
"USEP","11 Jul 2010","27","123.18","4746.608"
"USEP","11 Jul 2010","28","123.20","4759.436"
"USEP","11 Jul 2010","29","123.18","4721.584"
"USEP","11 Jul 2010","30","123.19","4707.475"
"USEP","11 Jul 2010","31","123.13","4659.733"
"USEP","11 Jul 2010","32","123.13","4664.544"
"USEP","11 Jul 2010","33","123.19","4738.572"
"USEP","11 Jul 2010","34","123.19","4728.160"
"USEP","11 Jul 2010","35","125.25","4693.489"
"USEP","11 Jul 2010","36","125.23","4680.498"
"USEP","11 Jul 2010","37","134.30","4722.285"
"USEP","11 Jul 2010","38","134.35","4812.953"
"USEP","11 Jul 2010","39","134.93","4903.486"
"USEP","11 Jul 2010","40","138.69","4949.832"
"USEP","11 Jul 2010","41","140.84","4969.518"
"USEP","11 Jul 2010","42","140.86","4983.643"
"USEP","11 Jul 2010","43","141.66","4997.941"
"USEP","11 Jul 2010","44","138.65","4940.647"
"USEP","11 Jul 2010","45","134.61","4854.736"
"USEP","11 Jul 2010","46","125.26","4781.463"
"USEP","11 Jul 2010","47","125.29","4738.085"
"USEP","11 Jul 2010","48","125.25","4573.478"
"USEP","12 Jul 2010","1","140.75","4452.827"
"USEP","12 Jul 2010","2","130.55","4341.896"
"USEP","12 Jul 2010","3","125.18","4286.864"
"USEP","12 Jul 2010","4","125.13","4225.191"
"USEP","12 Jul 2010","5","123.15","4189.213"
"USEP","12 Jul 2010","6","123.14","4170.849"
"USEP","12 Jul 2010","7","123.10","4145.994"
