"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Mar 2010","41","193.72","5513.062"
"USEP","01 Mar 2010","42","200.24","5473.789"
"USEP","01 Mar 2010","43","452.84","5420.814"
"USEP","01 Mar 2010","44","351.92","5316.608"
"USEP","01 Mar 2010","45","193.70","5167.031"
"USEP","01 Mar 2010","46","179.39","5024.556"
"USEP","01 Mar 2010","47","177.39","4884.660"
"USEP","01 Mar 2010","48","173.44","4746.360"
"USEP","02 Mar 2010","1","177.17","4614.561"
"USEP","02 Mar 2010","2","191.93","4512.034"
"USEP","02 Mar 2010","3","195.99","4451.177"
"USEP","02 Mar 2010","4","177.70","4383.863"
"USEP","02 Mar 2010","5","176.65","4322.931"
"USEP","02 Mar 2010","6","175.63","4281.044"
"USEP","02 Mar 2010","7","161.94","4239.017"
"USEP","02 Mar 2010","8","155.88","4215.256"
"USEP","02 Mar 2010","9","155.66","4203.308"
"USEP","02 Mar 2010","10","160.41","4216.608"
"USEP","02 Mar 2010","11","164.97","4268.917"
"USEP","02 Mar 2010","12","165.38","4385.876"
"USEP","02 Mar 2010","13","190.13","4512.382"
"USEP","02 Mar 2010","14","190.47","4600.068"
"USEP","02 Mar 2010","15","170.13","4753.934"
"USEP","02 Mar 2010","16","175.87","4997.623"
"USEP","02 Mar 2010","17","199.42","5316.419"
"USEP","02 Mar 2010","18","193.70","5558.677"
"USEP","02 Mar 2010","19","222.05","5700.128"
"USEP","02 Mar 2010","20","282.57","5784.185"
"USEP","02 Mar 2010","21","363.48","5874.416"
"USEP","02 Mar 2010","22","464.51","5947.137"
"USEP","02 Mar 2010","23","465.88","5932.808"
"USEP","02 Mar 2010","24","424.10","5874.555"
"USEP","02 Mar 2010","25","373.60","5830.923"
"USEP","02 Mar 2010","26","289.56","5854.387"
"USEP","02 Mar 2010","27","553.72","5936.287"
"USEP","02 Mar 2010","28","806.25","6009.953"
"USEP","02 Mar 2010","29","906.14","6035.677"
"USEP","02 Mar 2010","30","814.33","6018.715"
"USEP","02 Mar 2010","31","857.33","5998.119"
"USEP","02 Mar 2010","32","553.74","5993.934"
"USEP","02 Mar 2010","33","503.40","5994.595"
"USEP","02 Mar 2010","34","302.06","5939.398"
"USEP","02 Mar 2010","35","199.79","5852.592"
"USEP","02 Mar 2010","36","177.56","5702.956"
"USEP","02 Mar 2010","37","189.43","5560.739"
"USEP","02 Mar 2010","38","193.73","5538.404"
"USEP","02 Mar 2010","39","200.00","5568.666"
"USEP","02 Mar 2010","40","199.55","5563.706"
"USEP","02 Mar 2010","41","187.46","5521.516"
"USEP","02 Mar 2010","42","184.50","5465.782"
"USEP","02 Mar 2010","43","182.50","5393.225"
"USEP","02 Mar 2010","44","185.61","5283.314"
"USEP","02 Mar 2010","45","184.96","5142.290"
"USEP","02 Mar 2010","46","188.38","5025.137"
"USEP","02 Mar 2010","47","180.41","4918.978"
"USEP","02 Mar 2010","48","169.94","4761.011"
"USEP","03 Mar 2010","1","205.39","4619.968"
"USEP","03 Mar 2010","2","181.96","4493.556"
"USEP","03 Mar 2010","3","190.76","4413.698"
"USEP","03 Mar 2010","4","171.72","4326.957"
"USEP","03 Mar 2010","5","171.70","4281.854"
"USEP","03 Mar 2010","6","171.62","4260.930"
"USEP","03 Mar 2010","7","171.62","4275.388"
"USEP","03 Mar 2010","8","165.78","4217.646"
"USEP","03 Mar 2010","9","165.78","4204.973"
"USEP","03 Mar 2010","10","165.77","4214.799"
"USEP","03 Mar 2010","11","165.81","4259.886"
"USEP","03 Mar 2010","12","165.82","4376.885"
"USEP","03 Mar 2010","13","190.34","4507.815"
"USEP","03 Mar 2010","14","185.71","4594.059"
"USEP","03 Mar 2010","15","165.97","4727.131"
"USEP","03 Mar 2010","16","173.41","5025.629"
"USEP","03 Mar 2010","17","165.10","5315.281"
"USEP","03 Mar 2010","18","192.22","5525.268"
"USEP","03 Mar 2010","19","193.81","5665.666"
"USEP","03 Mar 2010","20","193.75","5756.170"
"USEP","03 Mar 2010","21","204.83","5864.019"
"USEP","03 Mar 2010","22","222.14","5916.139"
"USEP","03 Mar 2010","23","222.16","5916.725"
"USEP","03 Mar 2010","24","204.66","5851.116"
"USEP","03 Mar 2010","25","193.86","5787.664"
"USEP","03 Mar 2010","26","195.65","5820.809"
"USEP","03 Mar 2010","27","289.57","5923.470"
"USEP","03 Mar 2010","28","328.84","5979.795"
"USEP","03 Mar 2010","29","384.89","6004.446"
"USEP","03 Mar 2010","30","343.36","6002.060"
"USEP","03 Mar 2010","31","383.78","6028.058"
"USEP","03 Mar 2010","32","383.76","6030.528"
"USEP","03 Mar 2010","33","343.37","6002.831"
"USEP","03 Mar 2010","34","302.07","5968.746"
"USEP","03 Mar 2010","35","247.11","5884.058"
"USEP","03 Mar 2010","36","193.81","5725.191"
"USEP","03 Mar 2010","37","183.21","5612.179"
"USEP","03 Mar 2010","38","181.27","5615.022"
"USEP","03 Mar 2010","39","184.28","5604.674"
"USEP","03 Mar 2010","40","184.34","5589.033"
"USEP","03 Mar 2010","41","175.87","5538.871"
"USEP","03 Mar 2010","42","194.42","5492.233"
"USEP","03 Mar 2010","43","205.50","5414.422"
"USEP","03 Mar 2010","44","194.41","5298.249"
"USEP","03 Mar 2010","45","175.32","5173.124"
"USEP","03 Mar 2010","46","165.23","5031.981"
"USEP","03 Mar 2010","47","161.14","4898.526"
"USEP","03 Mar 2010","48","153.97","4777.497"
"USEP","04 Mar 2010","1","190.92","4640.151"
"USEP","04 Mar 2010","2","193.60","4531.542"
"USEP","04 Mar 2010","3","172.32","4428.842"
"USEP","04 Mar 2010","4","157.28","4329.819"
"USEP","04 Mar 2010","5","156.03","4292.872"
"USEP","04 Mar 2010","6","160.91","4257.585"
"USEP","04 Mar 2010","7","151.40","4225.872"
"USEP","04 Mar 2010","8","128.69","4204.963"
"USEP","04 Mar 2010","9","128.66","4199.829"
"USEP","04 Mar 2010","10","128.69","4211.151"
"USEP","04 Mar 2010","11","151.50","4267.048"
"USEP","04 Mar 2010","12","160.91","4347.895"
"USEP","04 Mar 2010","13","161.96","4402.540"
"USEP","04 Mar 2010","14","171.14","4496.886"
"USEP","04 Mar 2010","15","139.33","4681.725"
"USEP","04 Mar 2010","16","162.06","4979.249"
"USEP","04 Mar 2010","17","164.37","5300.992"
"USEP","04 Mar 2010","18","169.21","5511.427"
"USEP","04 Mar 2010","19","173.54","5609.902"
"USEP","04 Mar 2010","20","191.42","5711.067"
"USEP","04 Mar 2010","21","193.77","5797.038"
"USEP","04 Mar 2010","22","211.74","5857.890"
"USEP","04 Mar 2010","23","211.67","5864.665"
"USEP","04 Mar 2010","24","199.58","5823.846"
"USEP","04 Mar 2010","25","211.58","5793.713"
"USEP","04 Mar 2010","26","222.10","5828.891"
"USEP","04 Mar 2010","27","302.92","5897.372"
"USEP","04 Mar 2010","28","343.32","5950.765"
"USEP","04 Mar 2010","29","343.33","5973.846"
"USEP","04 Mar 2010","30","262.53","5978.647"
"USEP","04 Mar 2010","31","458.11","5986.907"
"USEP","04 Mar 2010","32","458.10","5990.187"
"USEP","04 Mar 2010","33","453.05","5982.757"
"USEP","04 Mar 2010","34","483.26","5948.136"
"USEP","04 Mar 2010","35","343.27","5862.319"
"USEP","04 Mar 2010","36","222.06","5704.243"
"USEP","04 Mar 2010","37","193.76","5592.900"
"USEP","04 Mar 2010","38","193.76","5590.231"
"USEP","04 Mar 2010","39","193.76","5603.228"
"USEP","04 Mar 2010","40","193.76","5572.856"
"USEP","04 Mar 2010","41","193.76","5520.189"
"USEP","04 Mar 2010","42","193.75","5460.961"
"USEP","04 Mar 2010","43","222.07","5378.559"
"USEP","04 Mar 2010","44","204.45","5259.209"
"USEP","04 Mar 2010","45","193.73","5126.963"
"USEP","04 Mar 2010","46","182.27","5033.795"
"USEP","04 Mar 2010","47","173.49","4908.561"
"USEP","04 Mar 2010","48","167.00","4775.434"
"USEP","05 Mar 2010","1","181.24","4653.476"
"USEP","05 Mar 2010","2","175.18","4548.027"
"USEP","05 Mar 2010","3","172.12","4474.297"
"USEP","05 Mar 2010","4","171.37","4391.631"
"USEP","05 Mar 2010","5","190.36","4339.824"
"USEP","05 Mar 2010","6","170.47","4305.586"
"USEP","05 Mar 2010","7","171.85","4307.017"
"USEP","05 Mar 2010","8","166.26","4264.340"
"USEP","05 Mar 2010","9","155.27","4217.935"
"USEP","05 Mar 2010","10","155.29","4223.879"
"USEP","05 Mar 2010","11","160.87","4278.613"
"USEP","05 Mar 2010","12","166.25","4373.575"
"USEP","05 Mar 2010","13","188.14","4492.169"
"USEP","05 Mar 2010","14","173.45","4587.573"
"USEP","05 Mar 2010","15","153.89","4717.912"
"USEP","05 Mar 2010","16","167.03","4982.301"
"USEP","05 Mar 2010","17","173.49","5279.571"
"USEP","05 Mar 2010","18","190.37","5488.227"
"USEP","05 Mar 2010","19","193.75","5645.214"
"USEP","05 Mar 2010","20","201.38","5735.479"
"USEP","05 Mar 2010","21","262.45","5823.394"
"USEP","05 Mar 2010","22","307.48","5883.943"
"USEP","05 Mar 2010","23","443.06","5899.360"
"USEP","05 Mar 2010","24","262.50","5864.555"
"USEP","05 Mar 2010","25","222.09","5813.896"
"USEP","05 Mar 2010","26","222.09","5859.973"
"USEP","05 Mar 2010","27","242.29","5919.981"
"USEP","05 Mar 2010","28","222.05","5967.032"
"USEP","05 Mar 2010","29","222.05","5982.533"
"USEP","05 Mar 2010","30","222.06","5968.309"
"USEP","05 Mar 2010","31","343.25","6001.568"
"USEP","05 Mar 2010","32","383.67","6027.308"
"USEP","05 Mar 2010","33","383.62","5940.561"
"USEP","05 Mar 2010","34","453.00","5887.820"
"USEP","05 Mar 2010","35","443.19","5808.200"
"USEP","05 Mar 2010","36","221.12","5683.598"
"USEP","05 Mar 2010","37","193.69","5569.809"
"USEP","05 Mar 2010","38","186.32","5566.082"
"USEP","05 Mar 2010","39","173.49","5532.341"
"USEP","05 Mar 2010","40","169.16","5463.973"
"USEP","05 Mar 2010","41","169.20","5460.797"
"USEP","05 Mar 2010","42","173.48","5392.833"
"USEP","05 Mar 2010","43","199.38","5322.646"
"USEP","05 Mar 2010","44","207.79","5201.105"
"USEP","05 Mar 2010","45","181.23","5052.721"
"USEP","05 Mar 2010","46","173.47","4980.044"
"USEP","05 Mar 2010","47","166.07","4889.506"
"USEP","05 Mar 2010","48","151.92","4760.847"
"USEP","06 Mar 2010","1","191.28","4652.531"
"USEP","06 Mar 2010","2","198.83","4554.846"
"USEP","06 Mar 2010","3","197.88","4486.623"
"USEP","06 Mar 2010","4","186.16","4404.146"
"USEP","06 Mar 2010","5","181.03","4341.573"
"USEP","06 Mar 2010","6","171.17","4287.539"
"USEP","06 Mar 2010","7","166.11","4234.380"
"USEP","06 Mar 2010","8","170.88","4210.534"
"USEP","06 Mar 2010","9","165.20","4177.315"
"USEP","06 Mar 2010","10","155.89","4174.467"
"USEP","06 Mar 2010","11","155.88","4173.687"
"USEP","06 Mar 2010","12","155.90","4202.334"
"USEP","06 Mar 2010","13","166.14","4251.676"
"USEP","06 Mar 2010","14","156.21","4293.334"
"USEP","06 Mar 2010","15","139.48","4350.097"
"USEP","06 Mar 2010","16","166.19","4516.150"
"USEP","06 Mar 2010","17","155.44","4725.073"
"USEP","06 Mar 2010","18","166.15","4888.109"
"USEP","06 Mar 2010","19","176.20","5030.738"
"USEP","06 Mar 2010","20","193.65","5154.705"
"USEP","06 Mar 2010","21","213.84","5234.608"
"USEP","06 Mar 2010","22","231.36","5284.700"
"USEP","06 Mar 2010","23","251.45","5295.252"
"USEP","06 Mar 2010","24","234.02","5294.546"
"USEP","06 Mar 2010","25","234.00","5282.200"
"USEP","06 Mar 2010","26","211.53","5231.174"
"USEP","06 Mar 2010","27","211.52","5194.321"
"USEP","06 Mar 2010","28","221.62","5203.520"
"USEP","06 Mar 2010","29","211.55","5190.961"
"USEP","06 Mar 2010","30","193.64","5178.303"
"USEP","06 Mar 2010","31","193.62","5151.445"
"USEP","06 Mar 2010","32","200.82","5149.104"
"USEP","06 Mar 2010","33","195.82","5134.780"
"USEP","06 Mar 2010","34","180.21","5053.993"
"USEP","06 Mar 2010","35","176.18","5003.513"
"USEP","06 Mar 2010","36","173.40","4964.931"
"USEP","06 Mar 2010","37","173.40","4956.720"
"USEP","06 Mar 2010","38","176.17","5017.160"
"USEP","06 Mar 2010","39","194.37","5106.675"
"USEP","06 Mar 2010","40","196.10","5148.229"
"USEP","06 Mar 2010","41","196.08","5150.471"
"USEP","06 Mar 2010","42","194.40","5126.277"
"USEP","06 Mar 2010","43","194.42","5097.784"
"USEP","06 Mar 2010","44","173.42","5039.202"
"USEP","06 Mar 2010","45","176.22","4983.166"
"USEP","06 Mar 2010","46","173.46","4900.852"
"USEP","06 Mar 2010","47","162.18","4831.804"
"USEP","06 Mar 2010","48","146.03","4713.270"
"USEP","07 Mar 2010","1","173.44","4575.790"
"USEP","07 Mar 2010","2","198.41","4517.477"
"USEP","07 Mar 2010","3","222.38","4490.743"
"USEP","07 Mar 2010","4","193.56","4411.153"
"USEP","07 Mar 2010","5","172.12","4345.544"
"USEP","07 Mar 2010","6","161.91","4287.370"
"USEP","07 Mar 2010","7","161.90","4234.524"
"USEP","07 Mar 2010","8","156.49","4202.130"
"USEP","07 Mar 2010","9","153.95","4182.081"
"USEP","07 Mar 2010","10","152.04","4162.688"
"USEP","07 Mar 2010","11","148.81","4146.729"
"USEP","07 Mar 2010","12","153.84","4166.540"
"USEP","07 Mar 2010","13","153.96","4193.413"
"USEP","07 Mar 2010","14","152.01","4187.697"
"USEP","07 Mar 2010","15","139.43","4184.327"
"USEP","07 Mar 2010","16","139.40","4225.241"
"USEP","07 Mar 2010","17","139.87","4331.892"
"USEP","07 Mar 2010","18","142.08","4419.856"
"USEP","07 Mar 2010","19","154.04","4498.948"
"USEP","07 Mar 2010","20","167.09","4624.058"
"USEP","07 Mar 2010","21","190.25","4698.544"
"USEP","07 Mar 2010","22","172.15","4746.454"
"USEP","07 Mar 2010","23","173.40","4763.805"
"USEP","07 Mar 2010","24","173.41","4758.646"
"USEP","07 Mar 2010","25","173.40","4749.248"
"USEP","07 Mar 2010","26","173.42","4792.124"
"USEP","07 Mar 2010","27","184.24","4806.631"
"USEP","07 Mar 2010","28","189.24","4831.098"
"USEP","07 Mar 2010","29","190.30","4848.812"
"USEP","07 Mar 2010","30","181.20","4843.827"
"USEP","07 Mar 2010","31","189.27","4864.745"
"USEP","07 Mar 2010","32","189.21","4854.090"
"USEP","07 Mar 2010","33","187.31","4834.418"
"USEP","07 Mar 2010","34","189.27","4836.556"
"USEP","07 Mar 2010","35","189.21","4814.171"
"USEP","07 Mar 2010","36","181.21","4796.249"
"USEP","07 Mar 2010","37","181.22","4799.867"
"USEP","07 Mar 2010","38","189.27","4853.891"
"USEP","07 Mar 2010","39","197.44","4961.626"
"USEP","07 Mar 2010","40","213.64","5002.573"
"USEP","07 Mar 2010","41","213.84","5016.479"
"USEP","07 Mar 2010","42","351.54","5057.467"
"USEP","07 Mar 2010","43","351.36","5055.171"
"USEP","07 Mar 2010","44","250.94","5009.780"
"USEP","07 Mar 2010","45","199.39","4943.773"
"USEP","07 Mar 2010","46","341.22","4864.805"
"USEP","07 Mar 2010","47","199.87","4760.758"
"USEP","07 Mar 2010","48","213.84","4668.197"
"USEP","08 Mar 2010","1","201.01","4570.914"
"USEP","08 Mar 2010","2","173.41","4467.056"
"USEP","08 Mar 2010","3","161.94","4383.460"
"USEP","08 Mar 2010","4","153.91","4292.191"
"USEP","08 Mar 2010","5","139.78","4235.633"
"USEP","08 Mar 2010","6","139.77","4174.889"
"USEP","08 Mar 2010","7","137.94","4144.374"
"USEP","08 Mar 2010","8","126.63","4121.984"
"USEP","08 Mar 2010","9","126.49","4102.243"
"USEP","08 Mar 2010","10","126.47","4119.409"
"USEP","08 Mar 2010","11","126.46","4170.844"
"USEP","08 Mar 2010","12","126.55","4280.467"
"USEP","08 Mar 2010","13","147.07","4422.480"
"USEP","08 Mar 2010","14","152.80","4544.374"
"USEP","08 Mar 2010","15","141.80","4719.994"
"USEP","08 Mar 2010","16","162.12","5017.200"
"USEP","08 Mar 2010","17","176.41","5323.685"
"USEP","08 Mar 2010","18","194.43","5540.467"
"USEP","08 Mar 2010","19","206.52","5649.876"
"USEP","08 Mar 2010","20","221.96","5756.130"
"USEP","08 Mar 2010","21","604.49","5859.227"
"USEP","08 Mar 2010","22","825.68","5927.316"
"USEP","08 Mar 2010","23","604.59","5957.102"
"USEP","08 Mar 2010","24","603.96","5912.093"
"USEP","08 Mar 2010","25","509.40","5890.002"
"USEP","08 Mar 2010","26","604.84","5938.295"
"USEP","08 Mar 2010","27","803.64","5997.920"
"USEP","08 Mar 2010","28","836.47","6041.154"
"USEP","08 Mar 2010","29","856.58","6048.565"
"USEP","08 Mar 2010","30","776.06","6027.194"
"USEP","08 Mar 2010","31","803.53","6033.148"
"USEP","08 Mar 2010","32","814.17","6039.087"
"USEP","08 Mar 2010","33","803.41","6031.020"
"USEP","08 Mar 2010","34","604.54","5994.570"
"USEP","08 Mar 2010","35","236.63","5903.595"
"USEP","08 Mar 2010","36","207.73","5748.391"
"USEP","08 Mar 2010","37","211.37","5605.574"
"USEP","08 Mar 2010","38","206.55","5575.430"
"USEP","08 Mar 2010","39","201.29","5566.877"
"USEP","08 Mar 2010","40","192.40","5539.815"
"USEP","08 Mar 2010","41","191.27","5506.333"
"USEP","08 Mar 2010","42","193.75","5462.020"
"USEP","08 Mar 2010","43","194.61","5389.135"
"USEP","08 Mar 2010","44","193.74","5276.579"
"USEP","08 Mar 2010","45","186.34","5147.021"
"USEP","08 Mar 2010","46","173.48","4990.466"
"USEP","08 Mar 2010","47","173.51","4890.097"
"USEP","08 Mar 2010","48","171.40","4751.260"
"USEP","09 Mar 2010","1","211.19","4654.002"
"USEP","09 Mar 2010","2","199.94","4547.461"
"USEP","09 Mar 2010","3","193.42","4463.999"
"USEP","09 Mar 2010","4","191.22","4392.153"
"USEP","09 Mar 2010","5","182.43","4346.444"
"USEP","09 Mar 2010","6","172.97","4300.536"
"USEP","09 Mar 2010","7","170.52","4268.142"
"USEP","09 Mar 2010","8","156.12","4234.639"
"USEP","09 Mar 2010","9","152.69","4220.837"
"USEP","09 Mar 2010","10","167.94","4253.828"
"USEP","09 Mar 2010","11","171.95","4286.476"
"USEP","09 Mar 2010","12","173.38","4394.027"
"USEP","09 Mar 2010","13","182.25","4509.162"
"USEP","09 Mar 2010","14","173.41","4599.944"
"USEP","09 Mar 2010","15","151.18","4686.377"
"USEP","09 Mar 2010","16","166.05","4947.396"
"USEP","09 Mar 2010","17","193.66","5300.922"
"USEP","09 Mar 2010","18","194.38","5539.582"
"USEP","09 Mar 2010","19","207.60","5686.560"
"USEP","09 Mar 2010","20","256.73","5804.652"
"USEP","09 Mar 2010","21","508.13","5889.858"
"USEP","09 Mar 2010","22","604.78","5952.166"
"USEP","09 Mar 2010","23","803.46","5956.580"
"USEP","09 Mar 2010","24","514.21","5900.334"
"USEP","09 Mar 2010","25","252.63","5868.183"
"USEP","09 Mar 2010","26","257.47","5902.635"
"USEP","09 Mar 2010","27","578.15","5981.127"
"USEP","09 Mar 2010","28","507.35","6033.560"
"USEP","09 Mar 2010","29","587.20","6057.580"
"USEP","09 Mar 2010","30","637.85","6041.134"
"USEP","09 Mar 2010","31","785.33","6106.321"
"USEP","09 Mar 2010","32","403.17","6064.319"
"USEP","09 Mar 2010","33","403.16","6048.023"
"USEP","09 Mar 2010","34","423.41","5992.910"
"USEP","09 Mar 2010","35","352.71","5893.187"
"USEP","09 Mar 2010","36","742.49","5732.140"
"USEP","09 Mar 2010","37","252.32","5612.204"
"USEP","09 Mar 2010","38","197.38","5611.557"
"USEP","09 Mar 2010","39","172.38","5638.535"
"USEP","09 Mar 2010","40","182.46","5627.620"
"USEP","09 Mar 2010","41","173.45","5578.745"
"USEP","09 Mar 2010","42","256.67","5529.219"
"USEP","09 Mar 2010","43","222.05","5447.349"
"USEP","09 Mar 2010","44","193.77","5332.810"
"USEP","09 Mar 2010","45","179.01","5197.054"
"USEP","09 Mar 2010","46","185.46","5074.320"
"USEP","09 Mar 2010","47","174.92","4962.162"
"USEP","09 Mar 2010","48","167.14","4831.238"
"USEP","10 Mar 2010","1","193.52","4699.031"
"USEP","10 Mar 2010","2","157.92","4571.351"
"USEP","10 Mar 2010","3","134.86","4478.755"
"USEP","10 Mar 2010","4","128.78","4370.688"
"USEP","10 Mar 2010","5","145.86","4341.514"
"USEP","10 Mar 2010","6","161.17","4312.439"
"USEP","10 Mar 2010","7","153.00","4278.728"
"USEP","10 Mar 2010","8","145.87","4261.691"
"USEP","10 Mar 2010","9","143.80","4246.482"
"USEP","10 Mar 2010","10","143.78","4229.868"
"USEP","10 Mar 2010","11","138.00","4240.976"
"USEP","10 Mar 2010","12","152.08","4367.929"
"USEP","10 Mar 2010","13","173.38","4520.861"
"USEP","10 Mar 2010","14","173.40","4648.168"
"USEP","10 Mar 2010","15","139.29","4691.774"
"USEP","10 Mar 2010","16","147.98","4939.126"
"USEP","10 Mar 2010","17","193.66","5305.395"
"USEP","10 Mar 2010","18","211.54","5538.235"
"USEP","10 Mar 2010","19","201.43","5639.802"
"USEP","10 Mar 2010","20","252.24","5725.440"
"USEP","10 Mar 2010","21","506.41","5804.915"
"USEP","10 Mar 2010","22","614.85","5865.510"
"USEP","10 Mar 2010","23","505.17","5848.030"
"USEP","10 Mar 2010","24","222.01","5817.986"
"USEP","10 Mar 2010","25","221.88","5791.153"
"USEP","10 Mar 2010","26","221.97","5780.537"
"USEP","10 Mar 2010","27","221.97","5821.987"
"USEP","10 Mar 2010","28","216.87","5891.627"
"USEP","10 Mar 2010","29","193.66","5923.042"
"USEP","10 Mar 2010","30","183.58","5917.998"
"USEP","10 Mar 2010","31","183.60","5900.200"
"USEP","10 Mar 2010","32","232.03","5904.290"
"USEP","10 Mar 2010","33","183.58","5850.609"
"USEP","10 Mar 2010","34","191.63","5804.428"
"USEP","10 Mar 2010","35","183.54","5683.369"
"USEP","10 Mar 2010","36","173.43","5529.244"
"USEP","10 Mar 2010","37","166.82","5464.893"
"USEP","10 Mar 2010","38","167.26","5445.783"
"USEP","10 Mar 2010","39","183.55","5469.112"
"USEP","10 Mar 2010","40","181.72","5445.028"
"USEP","10 Mar 2010","41","183.51","5414.646"
"USEP","10 Mar 2010","42","201.61","5385.214"
"USEP","10 Mar 2010","43","202.65","5316.518"
"USEP","10 Mar 2010","44","196.61","5193.108"
"USEP","10 Mar 2010","45","173.47","5057.219"
"USEP","10 Mar 2010","46","172.28","4936.562"
"USEP","10 Mar 2010","47","164.15","4826.079"
"USEP","10 Mar 2010","48","139.31","4699.254"
"USEP","11 Mar 2010","1","172.19","4570.193"
"USEP","11 Mar 2010","2","178.34","4476.315"
"USEP","11 Mar 2010","3","166.37","4351.846"
"USEP","11 Mar 2010","4","130.28","4247.953"
"USEP","11 Mar 2010","5","146.08","4205.485"
"USEP","11 Mar 2010","6","146.10","4209.168"
"USEP","11 Mar 2010","7","134.01","4170.446"
"USEP","11 Mar 2010","8","130.07","4126.815"
"USEP","11 Mar 2010","9","128.77","4121.308"
"USEP","11 Mar 2010","10","129.91","4125.353"
"USEP","11 Mar 2010","11","131.16","4187.309"
"USEP","11 Mar 2010","12","155.11","4247.939"
"USEP","11 Mar 2010","13","181.09","4408.624"
"USEP","11 Mar 2010","14","146.75","4508.943"
"USEP","11 Mar 2010","15","128.74","4551.615"
"USEP","11 Mar 2010","16","136.43","4854.358"
"USEP","11 Mar 2010","17","173.40","5193.993"
"USEP","11 Mar 2010","18","173.45","5427.434"
"USEP","11 Mar 2010","19","183.58","5566.559"
"USEP","11 Mar 2010","20","191.62","5642.719"
"USEP","11 Mar 2010","21","196.64","5714.501"
"USEP","11 Mar 2010","22","183.69","5783.639"
"USEP","11 Mar 2010","23","183.69","5797.898"
"USEP","11 Mar 2010","24","176.48","5761.552"
"USEP","11 Mar 2010","25","173.60","5725.211"
"USEP","11 Mar 2010","26","173.62","5776.298"
"USEP","11 Mar 2010","27","201.73","5854.411"
"USEP","11 Mar 2010","28","201.68","5889.848"
"USEP","11 Mar 2010","29","201.71","5901.289"
"USEP","11 Mar 2010","30","201.59","5892.477"
"USEP","11 Mar 2010","31","283.73","5880.648"
"USEP","11 Mar 2010","32","231.85","5864.257"
"USEP","11 Mar 2010","33","228.66","5851.420"
"USEP","11 Mar 2010","34","231.79","5828.980"
"USEP","11 Mar 2010","35","186.35","5721.787"
"USEP","11 Mar 2010","36","171.72","5571.519"
"USEP","11 Mar 2010","37","171.90","5454.426"
"USEP","11 Mar 2010","38","186.26","5454.481"
"USEP","11 Mar 2010","39","186.45","5471.349"
"USEP","11 Mar 2010","40","183.62","5448.208"
"USEP","11 Mar 2010","41","177.26","5421.341"
"USEP","11 Mar 2010","42","175.14","5377.113"
"USEP","11 Mar 2010","43","181.40","5315.713"
"USEP","11 Mar 2010","44","200.03","5201.274"
"USEP","11 Mar 2010","45","183.60","5066.274"
"USEP","11 Mar 2010","46","173.49","4961.422"
"USEP","11 Mar 2010","47","173.49","4846.252"
"USEP","11 Mar 2010","48","173.49","4771.026"
"USEP","12 Mar 2010","1","190.93","4686.839"
"USEP","12 Mar 2010","2","183.54","4588.741"
"USEP","12 Mar 2010","3","170.17","4429.304"
"USEP","12 Mar 2010","4","160.86","4346.712"
"USEP","12 Mar 2010","5","138.69","4300.198"
"USEP","12 Mar 2010","6","160.57","4257.536"
"USEP","12 Mar 2010","7","138.62","4212.120"
