"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","02 Aug 2010","3","118.76","3911.991"
"USEP","02 Aug 2010","4","118.76","3888.319"
"USEP","02 Aug 2010","5","115.40","3862.217"
"USEP","02 Aug 2010","6","115.20","3832.312"
"USEP","02 Aug 2010","7","115.21","3820.225"
"USEP","02 Aug 2010","8","115.02","3810.136"
"USEP","02 Aug 2010","9","110.90","3812.825"
"USEP","02 Aug 2010","10","112.91","3833.565"
"USEP","02 Aug 2010","11","115.20","3906.276"
"USEP","02 Aug 2010","12","118.80","4044.467"
"USEP","02 Aug 2010","13","118.82","4207.259"
"USEP","02 Aug 2010","14","120.99","4362.020"
"USEP","02 Aug 2010","15","121.01","4569.165"
"USEP","02 Aug 2010","16","126.64","4885.326"
"USEP","02 Aug 2010","17","142.19","5181.767"
"USEP","02 Aug 2010","18","126.73","5407.226"
"USEP","02 Aug 2010","19","131.04","5543.185"
"USEP","02 Aug 2010","20","142.38","5637.958"
"USEP","02 Aug 2010","21","151.45","5703.557"
"USEP","02 Aug 2010","22","153.49","5745.564"
"USEP","02 Aug 2010","23","153.48","5764.340"
"USEP","02 Aug 2010","24","151.46","5709.288"
"USEP","02 Aug 2010","25","142.34","5646.596"
"USEP","02 Aug 2010","26","143.22","5661.377"
"USEP","02 Aug 2010","27","152.46","5719.536"
"USEP","02 Aug 2010","28","153.84","5763.719"
"USEP","02 Aug 2010","29","156.46","5791.775"
"USEP","02 Aug 2010","30","156.46","5796.998"
"USEP","02 Aug 2010","31","158.63","5817.241"
"USEP","02 Aug 2010","32","160.36","5828.940"
"USEP","02 Aug 2010","33","156.77","5822.350"
"USEP","02 Aug 2010","34","158.62","5791.024"
"USEP","02 Aug 2010","35","155.86","5709.899"
"USEP","02 Aug 2010","36","152.35","5591.747"
"USEP","02 Aug 2010","37","151.25","5531.068"
"USEP","02 Aug 2010","38","160.37","5509.777"
"USEP","02 Aug 2010","39","160.39","5494.479"
"USEP","02 Aug 2010","40","156.78","5453.114"
"USEP","02 Aug 2010","41","152.35","5413.125"
"USEP","02 Aug 2010","42","162.45","5387.440"
"USEP","02 Aug 2010","43","161.44","5316.021"
"USEP","02 Aug 2010","44","160.39","5168.681"
"USEP","02 Aug 2010","45","155.83","5024.317"
"USEP","02 Aug 2010","46","144.64","4928.312"
"USEP","02 Aug 2010","47","150.78","4827.654"
"USEP","02 Aug 2010","48","142.17","4702.301"
"USEP","03 Aug 2010","1","159.26","4580.292"
"USEP","03 Aug 2010","2","142.10","4450.222"
"USEP","03 Aug 2010","3","123.12","4285.278"
"USEP","03 Aug 2010","4","120.97","4189.665"
"USEP","03 Aug 2010","5","120.94","4144.483"
"USEP","03 Aug 2010","6","120.98","4132.485"
"USEP","03 Aug 2010","7","120.97","4100.479"
"USEP","03 Aug 2010","8","118.95","4075.390"
"USEP","03 Aug 2010","9","118.81","4054.551"
"USEP","03 Aug 2010","10","118.82","4056.777"
"USEP","03 Aug 2010","11","120.97","4131.720"
"USEP","03 Aug 2010","12","123.01","4266.462"
"USEP","03 Aug 2010","13","123.50","4427.286"
"USEP","03 Aug 2010","14","123.22","4551.491"
"USEP","03 Aug 2010","15","123.13","4709.661"
"USEP","03 Aug 2010","16","123.67","5004.974"
"USEP","03 Aug 2010","17","142.27","5294.427"
"USEP","03 Aug 2010","18","127.14","5474.912"
"USEP","03 Aug 2010","19","141.40","5602.030"
"USEP","03 Aug 2010","20","151.49","5700.192"
"USEP","03 Aug 2010","21","156.38","5790.880"
"USEP","03 Aug 2010","22","159.49","5850.391"
"USEP","03 Aug 2010","23","166.46","5857.856"
"USEP","03 Aug 2010","24","161.45","5824.890"
"USEP","03 Aug 2010","25","159.46","5771.696"
"USEP","03 Aug 2010","26","159.50","5789.389"
"USEP","03 Aug 2010","27","161.66","5857.905"
"USEP","03 Aug 2010","28","163.48","5898.943"
"USEP","03 Aug 2010","29","163.47","5908.997"
"USEP","03 Aug 2010","30","166.57","5896.453"
"USEP","03 Aug 2010","31","166.56","5889.465"
"USEP","03 Aug 2010","32","166.56","5891.339"
"USEP","03 Aug 2010","33","161.63","5871.876"
"USEP","03 Aug 2010","34","161.43","5829.810"
"USEP","03 Aug 2010","35","159.28","5726.787"
"USEP","03 Aug 2010","36","151.21","5601.871"
"USEP","03 Aug 2010","37","159.09","5528.106"
"USEP","03 Aug 2010","38","161.44","5542.847"
"USEP","03 Aug 2010","39","161.45","5555.108"
"USEP","03 Aug 2010","40","159.42","5441.121"
"USEP","03 Aug 2010","41","184.24","5432.886"
"USEP","03 Aug 2010","42","201.08","5436.290"
"USEP","03 Aug 2010","43","184.98","5344.171"
"USEP","03 Aug 2010","44","163.48","5217.536"
"USEP","03 Aug 2010","45","159.43","5075.692"
"USEP","03 Aug 2010","46","157.32","4968.305"
"USEP","03 Aug 2010","47","151.16","4922.278"
"USEP","03 Aug 2010","48","138.68","4751.623"
"USEP","04 Aug 2010","1","164.93","4651.821"
"USEP","04 Aug 2010","2","166.36","4502.825"
"USEP","04 Aug 2010","3","142.94","4353.924"
"USEP","04 Aug 2010","4","133.50","4272.620"
"USEP","04 Aug 2010","5","133.50","4233.958"
"USEP","04 Aug 2010","6","133.50","4229.371"
"USEP","04 Aug 2010","7","131.58","4197.493"
"USEP","04 Aug 2010","8","131.59","4167.410"
"USEP","04 Aug 2010","9","130.85","4125.806"
"USEP","04 Aug 2010","10","130.86","4128.082"
"USEP","04 Aug 2010","11","130.86","4243.068"
"USEP","04 Aug 2010","12","142.97","4382.208"
"USEP","04 Aug 2010","13","146.39","4525.876"
"USEP","04 Aug 2010","14","133.51","4631.503"
"USEP","04 Aug 2010","15","131.66","4792.099"
"USEP","04 Aug 2010","16","138.46","5081.850"
"USEP","04 Aug 2010","17","148.02","5377.610"
"USEP","04 Aug 2010","18","141.17","5565.043"
"USEP","04 Aug 2010","19","152.40","5674.995"
"USEP","04 Aug 2010","20","156.39","5729.376"
"USEP","04 Aug 2010","21","159.45","5759.658"
"USEP","04 Aug 2010","22","159.48","5784.667"
"USEP","04 Aug 2010","23","159.49","5776.507"
"USEP","04 Aug 2010","24","156.36","5726.176"
"USEP","04 Aug 2010","25","153.11","5685.690"
"USEP","04 Aug 2010","26","152.43","5674.647"
"USEP","04 Aug 2010","27","152.70","5693.513"
"USEP","04 Aug 2010","28","153.26","5709.929"
"USEP","04 Aug 2010","29","156.33","5725.857"
"USEP","04 Aug 2010","30","153.21","5732.766"
"USEP","04 Aug 2010","31","156.17","5741.478"
"USEP","04 Aug 2010","32","151.77","5763.480"
"USEP","04 Aug 2010","33","159.42","5774.076"
"USEP","04 Aug 2010","34","151.12","5747.616"
"USEP","04 Aug 2010","35","151.14","5679.900"
"USEP","04 Aug 2010","36","140.94","5542.484"
"USEP","04 Aug 2010","37","127.67","5457.522"
"USEP","04 Aug 2010","38","153.03","5471.031"
"USEP","04 Aug 2010","39","159.33","5492.427"
"USEP","04 Aug 2010","40","159.33","5472.219"
"USEP","04 Aug 2010","41","159.06","5432.414"
"USEP","04 Aug 2010","42","173.55","5385.139"
"USEP","04 Aug 2010","43","161.36","5311.285"
"USEP","04 Aug 2010","44","159.17","5171.225"
"USEP","04 Aug 2010","45","156.12","5038.810"
"USEP","04 Aug 2010","46","142.96","4916.533"
"USEP","04 Aug 2010","47","140.93","4786.706"
"USEP","04 Aug 2010","48","133.85","4664.633"
"USEP","05 Aug 2010","1","130.77","4507.750"
"USEP","05 Aug 2010","2","128.16","4390.811"
"USEP","05 Aug 2010","3","127.59","4257.382"
"USEP","05 Aug 2010","4","126.03","4175.431"
"USEP","05 Aug 2010","5","125.97","4132.471"
"USEP","05 Aug 2010","6","125.98","4134.553"
"USEP","05 Aug 2010","7","125.98","4116.248"
"USEP","05 Aug 2010","8","125.07","4099.370"
"USEP","05 Aug 2010","9","124.60","4086.369"
"USEP","05 Aug 2010","10","125.98","4108.247"
"USEP","05 Aug 2010","11","126.04","4187.806"
"USEP","05 Aug 2010","12","127.61","4295.879"
"USEP","05 Aug 2010","13","128.13","4397.014"
"USEP","05 Aug 2010","14","128.21","4562.619"
"USEP","05 Aug 2010","15","128.12","4707.962"
"USEP","05 Aug 2010","16","131.41","4993.016"
"USEP","05 Aug 2010","17","140.97","5272.350"
"USEP","05 Aug 2010","18","128.90","5459.376"
"USEP","05 Aug 2010","19","130.85","5569.635"
"USEP","05 Aug 2010","20","140.98","5649.354"
"USEP","05 Aug 2010","21","153.08","5739.222"
"USEP","05 Aug 2010","22","161.29","5816.008"
"USEP","05 Aug 2010","23","161.39","5833.776"
"USEP","05 Aug 2010","24","159.56","5808.792"
"USEP","05 Aug 2010","25","157.08","5776.144"
"USEP","05 Aug 2010","26","161.30","5790.945"
"USEP","05 Aug 2010","27","161.44","5824.915"
"USEP","05 Aug 2010","28","161.44","5871.762"
"USEP","05 Aug 2010","29","164.87","5922.048"
"USEP","05 Aug 2010","30","164.87","5908.982"
"USEP","05 Aug 2010","31","164.87","5900.155"
"USEP","05 Aug 2010","32","163.82","5894.460"
"USEP","05 Aug 2010","33","166.46","5880.981"
"USEP","05 Aug 2010","34","167.16","5846.161"
"USEP","05 Aug 2010","35","157.63","5768.078"
"USEP","05 Aug 2010","36","142.90","5615.638"
"USEP","05 Aug 2010","37","147.46","5505.652"
"USEP","05 Aug 2010","38","151.26","5498.888"
"USEP","05 Aug 2010","39","151.29","5543.245"
"USEP","05 Aug 2010","40","151.30","5572.275"
"USEP","05 Aug 2010","41","142.91","5513.390"
"USEP","05 Aug 2010","42","161.11","5440.788"
"USEP","05 Aug 2010","43","153.05","5358.107"
"USEP","05 Aug 2010","44","132.08","5233.693"
"USEP","05 Aug 2010","45","128.25","5088.281"
"USEP","05 Aug 2010","46","126.84","4957.694"
"USEP","05 Aug 2010","47","126.82","4830.368"
"USEP","05 Aug 2010","48","126.17","4703.255"
"USEP","06 Aug 2010","1","130.68","4578.767"
"USEP","06 Aug 2010","2","138.75","4473.696"
"USEP","06 Aug 2010","3","126.53","4388.386"
"USEP","06 Aug 2010","4","126.50","4323.443"
"USEP","06 Aug 2010","5","123.92","4263.142"
"USEP","06 Aug 2010","6","123.07","4218.591"
"USEP","06 Aug 2010","7","120.90","4203.134"
"USEP","06 Aug 2010","8","120.88","4199.481"
"USEP","06 Aug 2010","9","120.87","4180.481"
"USEP","06 Aug 2010","10","120.88","4196.464"
"USEP","06 Aug 2010","11","120.92","4270.388"
"USEP","06 Aug 2010","12","125.13","4400.672"
"USEP","06 Aug 2010","13","130.77","4553.718"
"USEP","06 Aug 2010","14","126.98","4653.406"
"USEP","06 Aug 2010","15","125.19","4801.949"
"USEP","06 Aug 2010","16","127.11","5063.391"
"USEP","06 Aug 2010","17","140.96","5330.086"
"USEP","06 Aug 2010","18","127.57","5513.241"
"USEP","06 Aug 2010","19","127.21","5622.243"
"USEP","06 Aug 2010","20","130.91","5721.524"
"USEP","06 Aug 2010","21","141.01","5806.009"
"USEP","06 Aug 2010","22","147.67","5851.638"
"USEP","06 Aug 2010","23","156.10","5899.996"
"USEP","06 Aug 2010","24","153.12","5871.777"
"USEP","06 Aug 2010","25","147.94","5808.891"
"USEP","06 Aug 2010","26","151.03","5821.823"
"USEP","06 Aug 2010","27","153.06","5875.802"
"USEP","06 Aug 2010","28","156.52","5926.889"
"USEP","06 Aug 2010","29","165.47","5942.505"
"USEP","06 Aug 2010","30","166.42","5935.338"
"USEP","06 Aug 2010","31","165.47","5924.151"
"USEP","06 Aug 2010","32","165.47","5922.103"
"USEP","06 Aug 2010","33","165.47","5917.267"
"USEP","06 Aug 2010","34","161.42","5862.488"
"USEP","06 Aug 2010","35","161.39","5763.003"
"USEP","06 Aug 2010","36","153.76","5620.484"
"USEP","06 Aug 2010","37","140.89","5530.964"
"USEP","06 Aug 2010","38","140.89","5535.109"
"USEP","06 Aug 2010","39","142.92","5542.584"
"USEP","06 Aug 2010","40","132.83","5485.255"
"USEP","06 Aug 2010","41","130.81","5428.045"
"USEP","06 Aug 2010","42","159.33","5358.982"
"USEP","06 Aug 2010","43","158.32","5283.030"
"USEP","06 Aug 2010","44","150.97","5189.997"
"USEP","06 Aug 2010","45","132.85","5068.580"
"USEP","06 Aug 2010","46","126.93","4963.206"
"USEP","06 Aug 2010","47","126.84","4880.962"
"USEP","06 Aug 2010","48","126.55","4743.373"
"USEP","07 Aug 2010","1","131.82","4598.120"
"USEP","07 Aug 2010","2","167.42","4513.038"
"USEP","07 Aug 2010","3","166.30","4476.360"
"USEP","07 Aug 2010","4","158.34","4417.669"
"USEP","07 Aug 2010","5","143.05","4367.184"
"USEP","07 Aug 2010","6","131.83","4313.900"
"USEP","07 Aug 2010","7","131.33","4275.308"
"USEP","07 Aug 2010","8","129.71","4258.664"
"USEP","07 Aug 2010","9","129.70","4246.115"
"USEP","07 Aug 2010","10","129.70","4247.531"
"USEP","07 Aug 2010","11","129.67","4255.657"
"USEP","07 Aug 2010","12","131.84","4304.979"
"USEP","07 Aug 2010","13","135.87","4368.332"
"USEP","07 Aug 2010","14","131.79","4407.426"
"USEP","07 Aug 2010","15","131.81","4480.813"
"USEP","07 Aug 2010","16","143.25","4652.432"
"USEP","07 Aug 2010","17","133.14","4828.768"
"USEP","07 Aug 2010","18","137.12","4976.262"
"USEP","07 Aug 2010","19","135.91","5085.239"
"USEP","07 Aug 2010","20","140.94","5178.979"
"USEP","07 Aug 2010","21","150.06","5247.992"
"USEP","07 Aug 2010","22","161.21","5265.909"
"USEP","07 Aug 2010","23","146.36","5195.285"
"USEP","07 Aug 2010","24","140.27","5141.997"
"USEP","07 Aug 2010","25","135.88","5126.490"
"USEP","07 Aug 2010","26","134.88","5079.936"
"USEP","07 Aug 2010","27","135.83","5054.917"
"USEP","07 Aug 2010","28","135.86","5038.169"
"USEP","07 Aug 2010","29","131.83","5025.584"
"USEP","07 Aug 2010","30","131.83","4973.071"
"USEP","07 Aug 2010","31","131.82","4959.310"
"USEP","07 Aug 2010","32","131.82","4945.771"
"USEP","07 Aug 2010","33","131.82","4941.949"
"USEP","07 Aug 2010","34","127.53","4854.771"
"USEP","07 Aug 2010","35","126.77","4815.070"
"USEP","07 Aug 2010","36","126.89","4804.305"
"USEP","07 Aug 2010","37","131.74","4788.346"
"USEP","07 Aug 2010","38","141.16","4878.269"
"USEP","07 Aug 2010","39","151.15","4964.707"
"USEP","07 Aug 2010","40","151.14","4991.381"
"USEP","07 Aug 2010","41","141.39","4962.659"
"USEP","07 Aug 2010","42","141.18","4932.009"
"USEP","07 Aug 2010","43","139.87","4895.848"
"USEP","07 Aug 2010","44","131.82","4828.385"
"USEP","07 Aug 2010","45","131.79","4756.911"
"USEP","07 Aug 2010","46","127.51","4683.037"
"USEP","07 Aug 2010","47","126.73","4614.729"
"USEP","07 Aug 2010","48","124.71","4533.207"
"USEP","08 Aug 2010","1","128.82","4429.667"
"USEP","08 Aug 2010","2","128.56","4348.929"
"USEP","08 Aug 2010","3","126.58","4310.486"
"USEP","08 Aug 2010","4","124.55","4202.776"
"USEP","08 Aug 2010","5","122.91","4150.636"
"USEP","08 Aug 2010","6","120.87","4100.255"
"USEP","08 Aug 2010","7","120.83","4068.850"
"USEP","08 Aug 2010","8","120.84","4057.732"
"USEP","08 Aug 2010","9","117.01","4036.505"
"USEP","08 Aug 2010","10","115.98","4026.997"
"USEP","08 Aug 2010","11","118.71","4040.978"
"USEP","08 Aug 2010","12","120.89","4048.597"
"USEP","08 Aug 2010","13","120.88","4071.449"
"USEP","08 Aug 2010","14","120.87","4081.791"
"USEP","08 Aug 2010","15","120.88","4095.215"
"USEP","08 Aug 2010","16","124.42","4162.136"
"USEP","08 Aug 2010","17","126.72","4275.880"
"USEP","08 Aug 2010","18","127.46","4367.000"
"USEP","08 Aug 2010","19","131.75","4475.425"
"USEP","08 Aug 2010","20","131.76","4581.932"
"USEP","08 Aug 2010","21","131.99","4654.325"
"USEP","08 Aug 2010","22","131.90","4707.654"
"USEP","08 Aug 2010","23","131.90","4722.086"
"USEP","08 Aug 2010","24","131.82","4708.812"
"USEP","08 Aug 2010","25","131.76","4697.048"
"USEP","08 Aug 2010","26","132.30","4754.625"
"USEP","08 Aug 2010","27","132.56","4760.877"
"USEP","08 Aug 2010","28","132.01","4738.552"
"USEP","08 Aug 2010","29","132.02","4746.340"
"USEP","08 Aug 2010","30","132.02","4747.304"
"USEP","08 Aug 2010","31","132.01","4742.921"
"USEP","08 Aug 2010","32","131.83","4705.671"
"USEP","08 Aug 2010","33","131.76","4672.814"
"USEP","08 Aug 2010","34","131.76","4672.640"
"USEP","08 Aug 2010","35","140.85","4703.220"
"USEP","08 Aug 2010","36","140.86","4703.762"
"USEP","08 Aug 2010","37","141.15","4743.090"
"USEP","08 Aug 2010","38","142.88","4855.640"
"USEP","08 Aug 2010","39","147.58","4985.914"
"USEP","08 Aug 2010","40","142.89","4956.526"
"USEP","08 Aug 2010","41","141.16","4938.704"
"USEP","08 Aug 2010","42","141.18","4930.782"
"USEP","08 Aug 2010","43","141.17","4897.045"
"USEP","08 Aug 2010","44","136.89","4817.670"
"USEP","08 Aug 2010","45","131.77","4693.042"
"USEP","08 Aug 2010","46","128.04","4634.624"
"USEP","08 Aug 2010","47","125.14","4575.904"
"USEP","08 Aug 2010","48","130.74","4489.212"
"USEP","09 Aug 2010","1","131.84","4408.176"
"USEP","09 Aug 2010","2","133.65","4343.422"
"USEP","09 Aug 2010","3","133.43","4287.057"
"USEP","09 Aug 2010","4","130.81","4222.154"
"USEP","09 Aug 2010","5","127.66","4164.512"
"USEP","09 Aug 2010","6","122.92","4119.877"
"USEP","09 Aug 2010","7","120.89","4080.708"
"USEP","09 Aug 2010","8","120.89","4048.328"
"USEP","09 Aug 2010","9","120.85","4030.079"
"USEP","09 Aug 2010","10","120.84","4034.626"
"USEP","09 Aug 2010","11","120.89","4032.832"
"USEP","09 Aug 2010","12","120.88","4040.322"
"USEP","09 Aug 2010","13","120.89","4065.877"
"USEP","09 Aug 2010","14","120.90","4080.112"
"USEP","09 Aug 2010","15","120.90","4084.629"
"USEP","09 Aug 2010","16","127.64","4169.303"
"USEP","09 Aug 2010","17","131.56","4258.649"
"USEP","09 Aug 2010","18","130.75","4377.964"
"USEP","09 Aug 2010","19","130.12","4471.613"
"USEP","09 Aug 2010","20","128.34","4513.620"
"USEP","09 Aug 2010","21","128.41","4562.047"
"USEP","09 Aug 2010","22","128.36","4604.889"
"USEP","09 Aug 2010","23","129.05","4654.932"
"USEP","09 Aug 2010","24","128.76","4655.593"
"USEP","09 Aug 2010","25","129.06","4677.754"
"USEP","09 Aug 2010","26","130.50","4706.764"
"USEP","09 Aug 2010","27","130.49","4714.562"
"USEP","09 Aug 2010","28","129.49","4725.600"
"USEP","09 Aug 2010","29","129.49","4729.020"
"USEP","09 Aug 2010","30","129.49","4716.947"
"USEP","09 Aug 2010","31","129.05","4694.876"
"USEP","09 Aug 2010","32","129.06","4690.766"
"USEP","09 Aug 2010","33","129.44","4701.690"
"USEP","09 Aug 2010","34","129.45","4699.915"
"USEP","09 Aug 2010","35","131.82","4711.167"
"USEP","09 Aug 2010","36","134.81","4736.385"
"USEP","09 Aug 2010","37","140.88","4801.870"
"USEP","09 Aug 2010","38","140.87","4903.974"
"USEP","09 Aug 2010","39","150.65","4980.119"
"USEP","09 Aug 2010","40","145.40","4957.868"
"USEP","09 Aug 2010","41","143.60","4954.802"
"USEP","09 Aug 2010","42","147.44","4973.037"
"USEP","09 Aug 2010","43","143.40","4952.933"
"USEP","09 Aug 2010","44","138.75","4893.119"
"USEP","09 Aug 2010","45","130.83","4806.060"
"USEP","09 Aug 2010","46","129.90","4753.527"
"USEP","09 Aug 2010","47","129.45","4725.546"
"USEP","09 Aug 2010","48","131.89","4662.675"
"USEP","10 Aug 2010","1","140.92","4605.321"
"USEP","10 Aug 2010","2","140.91","4532.734"
"USEP","10 Aug 2010","3","128.25","4423.255"
"USEP","10 Aug 2010","4","127.66","4331.877"
"USEP","10 Aug 2010","5","127.50","4262.983"
"USEP","10 Aug 2010","6","125.96","4200.202"
"USEP","10 Aug 2010","7","125.56","4167.425"
"USEP","10 Aug 2010","8","125.55","4148.489"
"USEP","10 Aug 2010","9","122.87","4125.681"
"USEP","10 Aug 2010","10","116.23","4143.449"
"USEP","10 Aug 2010","11","125.94","4231.741"
"USEP","10 Aug 2010","12","127.51","4346.518"
"USEP","10 Aug 2010","13","128.24","4473.119"
"USEP","10 Aug 2010","14","130.85","4574.338"
"USEP","10 Aug 2010","15","130.30","4714.572"
"USEP","10 Aug 2010","16","142.19","4993.275"
"USEP","10 Aug 2010","17","153.33","5326.975"
"USEP","10 Aug 2010","18","157.98","5531.948"
"USEP","10 Aug 2010","19","166.27","5645.960"
"USEP","10 Aug 2010","20","161.10","5686.202"
"USEP","10 Aug 2010","21","158.42","5727.339"
"USEP","10 Aug 2010","22","159.44","5780.652"
"USEP","10 Aug 2010","23","159.44","5788.708"
"USEP","10 Aug 2010","24","159.11","5767.327"
"USEP","10 Aug 2010","25","159.11","5764.276"
"USEP","10 Aug 2010","26","163.17","5807.848"
"USEP","10 Aug 2010","27","169.47","5884.649"
"USEP","10 Aug 2010","28","171.52","5948.722"
"USEP","10 Aug 2010","29","184.00","5989.029"
"USEP","10 Aug 2010","30","181.63","5964.726"
"USEP","10 Aug 2010","31","181.59","5935.865"
"USEP","10 Aug 2010","32","171.50","5930.666"
"USEP","10 Aug 2010","33","181.60","5937.584"
"USEP","10 Aug 2010","34","171.53","5923.301"
"USEP","10 Aug 2010","35","167.87","5853.025"
"USEP","10 Aug 2010","36","159.09","5716.658"
"USEP","10 Aug 2010","37","150.00","5628.674"
"USEP","10 Aug 2010","38","146.23","5618.217"
"USEP","10 Aug 2010","39","143.26","5632.064"
"USEP","10 Aug 2010","40","142.26","5593.884"
"USEP","10 Aug 2010","41","131.83","5554.835"
"USEP","10 Aug 2010","42","155.03","5520.686"
"USEP","10 Aug 2010","43","146.23","5452.040"
"USEP","10 Aug 2010","44","140.96","5343.779"
"USEP","10 Aug 2010","45","140.88","5232.496"
"USEP","10 Aug 2010","46","140.87","5104.036"
"USEP","10 Aug 2010","47","134.91","4991.172"
"USEP","10 Aug 2010","48","128.22","4864.164"
"USEP","11 Aug 2010","1","142.10","4737.290"
"USEP","11 Aug 2010","2","131.65","4620.311"
"USEP","11 Aug 2010","3","127.64","4471.171"
"USEP","11 Aug 2010","4","126.58","4382.695"
"USEP","11 Aug 2010","5","126.57","4347.274"
"USEP","11 Aug 2010","6","126.55","4338.701"
"USEP","11 Aug 2010","7","126.40","4311.619"
"USEP","11 Aug 2010","8","126.08","4293.717"
"USEP","11 Aug 2010","9","126.07","4278.574"
"USEP","11 Aug 2010","10","126.10","4298.752"
"USEP","11 Aug 2010","11","126.02","4362.905"
"USEP","11 Aug 2010","12","127.72","4497.134"
"USEP","11 Aug 2010","13","130.74","4641.533"
"USEP","11 Aug 2010","14","128.21","4749.307"
"USEP","11 Aug 2010","15","127.85","4911.538"
"USEP","11 Aug 2010","16","142.25","5182.463"
"USEP","11 Aug 2010","17","152.36","5443.527"
"USEP","11 Aug 2010","18","155.96","5613.660"
"USEP","11 Aug 2010","19","156.05","5741.319"
"USEP","11 Aug 2010","20","166.44","5844.909"
"USEP","11 Aug 2010","21","166.66","5953.175"
"USEP","11 Aug 2010","22","169.51","6034.972"
"USEP","11 Aug 2010","23","171.54","6067.664"
"USEP","11 Aug 2010","24","170.41","6028.724"
"USEP","11 Aug 2010","25","168.71","5983.731"
"USEP","11 Aug 2010","26","169.51","5994.998"
"USEP","11 Aug 2010","27","171.56","6054.270"
"USEP","11 Aug 2010","28","171.54","6051.721"
"USEP","11 Aug 2010","29","171.57","6067.068"
"USEP","11 Aug 2010","30","166.45","5934.602"
"USEP","11 Aug 2010","31","164.19","5856.067"
"USEP","11 Aug 2010","32","159.09","5793.966"
"USEP","11 Aug 2010","33","156.11","5767.272"
"USEP","11 Aug 2010","34","156.12","5772.715"
"USEP","11 Aug 2010","35","151.10","5696.644"
"USEP","11 Aug 2010","36","128.88","5548.344"
"USEP","11 Aug 2010","37","128.22","5442.016"
"USEP","11 Aug 2010","38","128.24","5444.660"
"USEP","11 Aug 2010","39","128.24","5481.179"
"USEP","11 Aug 2010","40","128.23","5481.821"
"USEP","11 Aug 2010","41","128.24","5445.162"
"USEP","11 Aug 2010","42","144.54","5386.069"
"USEP","11 Aug 2010","43","128.24","5307.642"
"USEP","11 Aug 2010","44","126.82","5171.126"
"USEP","11 Aug 2010","45","126.25","5030.112"
"USEP","11 Aug 2010","46","126.78","4902.572"
"USEP","11 Aug 2010","47","126.76","4753.676"
"USEP","11 Aug 2010","48","126.63","4614.431"
"USEP","12 Aug 2010","1","126.77","4493.844"
"USEP","12 Aug 2010","2","126.59","4358.610"
"USEP","12 Aug 2010","3","126.48","4267.471"
"USEP","12 Aug 2010","4","124.87","4164.691"
"USEP","12 Aug 2010","5","124.82","4126.442"
"USEP","12 Aug 2010","6","124.83","4126.129"
"USEP","12 Aug 2010","7","123.85","4101.378"
