internal_gain_type,time,internal_gain_occupancy,internal_gain_appliances
internal_gain_default,2016-12-26T01:00:00,10.0,0.24726
internal_gain_default,2016-12-26T01:10:00,10.0,0.24608
internal_gain_default,2016-12-26T01:20:00,10.0,0.24977
internal_gain_default,2016-12-26T01:30:00,10.0,0.24869
internal_gain_default,2016-12-26T01:40:00,10.0,0.24364
internal_gain_default,2016-12-26T01:50:00,10.0,0.24957
internal_gain_default,2016-12-26T02:00:00,10.0,0.24525
internal_gain_default,2016-12-26T02:10:00,10.0,0.25598
internal_gain_default,2016-12-26T02:20:00,10.0,0.24962
internal_gain_default,2016-12-26T02:30:00,10.0,0.24862
internal_gain_default,2016-12-26T02:40:00,10.0,0.24946
internal_gain_default,2016-12-26T02:50:00,10.0,0.25355
internal_gain_default,2016-12-26T03:00:00,10.0,0.25123
internal_gain_default,2016-12-26T03:10:00,10.0,0.24205
internal_gain_default,2016-12-26T03:20:00,10.0,0.24757
internal_gain_default,2016-12-26T03:30:00,10.0,0.24448
internal_gain_default,2016-12-26T03:40:00,10.0,0.24552
internal_gain_default,2016-12-26T03:50:00,10.0,0.24758
internal_gain_default,2016-12-26T04:00:00,10.0,0.24875
internal_gain_default,2016-12-26T04:10:00,10.0,0.24857
internal_gain_default,2016-12-26T04:20:00,10.0,0.24472
internal_gain_default,2016-12-26T04:30:00,10.0,0.24558
internal_gain_default,2016-12-26T04:40:00,10.0,0.24566
internal_gain_default,2016-12-26T04:50:00,10.0,0.24939
internal_gain_default,2016-12-26T05:00:00,10.0,0.25296
internal_gain_default,2016-12-26T05:10:00,10.0,0.2531
internal_gain_default,2016-12-26T05:20:00,10.0,0.25291
internal_gain_default,2016-12-26T05:30:00,10.0,0.24352
internal_gain_default,2016-12-26T05:40:00,10.0,0.24386
internal_gain_default,2016-12-26T05:50:00,10.0,0.24062
internal_gain_default,2016-12-26T06:00:00,10.0,0.24532
internal_gain_default,2016-12-26T06:10:00,10.0,0.24767
internal_gain_default,2016-12-26T06:20:00,10.0,0.25251
internal_gain_default,2016-12-26T06:30:00,10.0,0.25518
internal_gain_default,2016-12-26T06:40:00,10.0,0.25112
internal_gain_default,2016-12-26T06:50:00,10.0,0.25534
internal_gain_default,2016-12-26T07:00:00,10.0,0.24647
internal_gain_default,2016-12-26T07:10:00,10.0,0.24838
internal_gain_default,2016-12-26T07:20:00,10.0,0.25077
internal_gain_default,2016-12-26T07:30:00,10.0,0.25133
internal_gain_default,2016-12-26T07:40:00,10.0,0.25753
internal_gain_default,2016-12-26T07:50:00,10.0,0.25412
internal_gain_default,2016-12-26T08:00:00,10.0,0.25753
internal_gain_default,2016-12-26T08:10:00,10.0,0.24887
internal_gain_default,2016-12-26T08:20:00,10.0,0.25407
internal_gain_default,2016-12-26T08:30:00,10.0,0.25149
internal_gain_default,2016-12-26T08:40:00,10.0,0.24643
internal_gain_default,2016-12-26T08:50:00,10.0,0.25152
internal_gain_default,2016-12-26T09:00:00,10.0,0.24743
internal_gain_default,2016-12-26T09:10:00,10.0,0.24992
internal_gain_default,2016-12-26T09:20:00,10.0,0.24842
internal_gain_default,2016-12-26T09:30:00,10.0,0.25384
internal_gain_default,2016-12-26T09:40:00,10.0,0.2483
internal_gain_default,2016-12-26T09:50:00,10.0,0.25085
internal_gain_default,2016-12-26T10:00:00,10.0,0.25447
internal_gain_default,2016-12-26T10:10:00,10.0,0.25567
internal_gain_default,2016-12-26T10:20:00,10.0,0.33702
internal_gain_default,2016-12-26T10:30:00,10.0,0.32357
internal_gain_default,2016-12-26T10:40:00,10.0,0.4487
internal_gain_default,2016-12-26T10:50:00,10.0,0.58641
internal_gain_default,2016-12-26T11:00:00,10.0,0.59095
internal_gain_default,2016-12-26T11:10:00,10.0,0.59969
internal_gain_default,2016-12-26T11:20:00,10.0,0.6019
internal_gain_default,2016-12-26T11:30:00,10.0,0.62277
internal_gain_default,2016-12-26T11:40:00,10.0,0.65601
internal_gain_default,2016-12-26T11:50:00,10.0,0.66638
internal_gain_default,2016-12-26T12:00:00,10.0,0.69518
internal_gain_default,2016-12-26T12:10:00,10.0,0.68365
internal_gain_default,2016-12-26T12:20:00,10.0,0.72362
internal_gain_default,2016-12-26T12:30:00,10.0,0.74511
internal_gain_default,2016-12-26T12:40:00,10.0,0.72107
internal_gain_default,2016-12-26T12:50:00,10.0,0.71537
internal_gain_default,2016-12-26T13:00:00,10.0,0.73051
internal_gain_default,2016-12-26T13:10:00,10.0,0.7377
internal_gain_default,2016-12-26T13:20:00,10.0,0.7253
internal_gain_default,2016-12-26T13:30:00,10.0,0.71334
internal_gain_default,2016-12-26T13:40:00,10.0,0.70735
internal_gain_default,2016-12-26T13:50:00,10.0,0.73539
internal_gain_default,2016-12-26T14:00:00,10.0,0.71683
internal_gain_default,2016-12-26T14:10:00,10.0,0.72339
internal_gain_default,2016-12-26T14:20:00,10.0,0.70587
internal_gain_default,2016-12-26T14:30:00,10.0,0.6648
internal_gain_default,2016-12-26T14:40:00,10.0,0.66209
internal_gain_default,2016-12-26T14:50:00,10.0,0.62884
internal_gain_default,2016-12-26T15:00:00,10.0,0.66883
internal_gain_default,2016-12-26T15:10:00,10.0,0.65105
internal_gain_default,2016-12-26T15:20:00,10.0,0.6429
internal_gain_default,2016-12-26T15:30:00,10.0,0.62737
internal_gain_default,2016-12-26T15:40:00,10.0,0.66009
internal_gain_default,2016-12-26T15:50:00,10.0,0.6847
internal_gain_default,2016-12-26T16:00:00,10.0,0.69812
internal_gain_default,2016-12-26T16:10:00,10.0,0.71138
internal_gain_default,2016-12-26T16:20:00,10.0,0.71756
internal_gain_default,2016-12-26T16:30:00,10.0,0.74397
internal_gain_default,2016-12-26T16:40:00,10.0,0.74182
internal_gain_default,2016-12-26T16:50:00,10.0,0.76011
internal_gain_default,2016-12-26T17:00:00,10.0,0.75313
internal_gain_default,2016-12-26T17:10:00,10.0,0.74012
internal_gain_default,2016-12-26T17:20:00,10.0,0.70726
internal_gain_default,2016-12-26T17:30:00,10.0,0.71686
internal_gain_default,2016-12-26T17:40:00,10.0,0.71853
internal_gain_default,2016-12-26T17:50:00,10.0,0.72242
internal_gain_default,2016-12-26T18:00:00,10.0,0.74271
internal_gain_default,2016-12-26T18:10:00,10.0,0.74935
internal_gain_default,2016-12-26T18:20:00,10.0,0.75078
internal_gain_default,2016-12-26T18:30:00,10.0,0.75072
internal_gain_default,2016-12-26T18:40:00,10.0,0.75274
internal_gain_default,2016-12-26T18:50:00,10.0,0.75123
internal_gain_default,2016-12-26T19:00:00,10.0,0.74859
internal_gain_default,2016-12-26T19:10:00,10.0,0.75874
internal_gain_default,2016-12-26T19:20:00,10.0,0.76776
internal_gain_default,2016-12-26T19:30:00,10.0,0.76464
internal_gain_default,2016-12-26T19:40:00,10.0,0.78975
internal_gain_default,2016-12-26T19:50:00,10.0,0.78016
internal_gain_default,2016-12-26T20:00:00,10.0,0.77934
internal_gain_default,2016-12-26T20:10:00,10.0,0.7629
internal_gain_default,2016-12-26T20:20:00,10.0,0.75737
internal_gain_default,2016-12-26T20:30:00,10.0,0.71366
internal_gain_default,2016-12-26T20:40:00,10.0,0.66002
internal_gain_default,2016-12-26T20:50:00,10.0,0.63906
internal_gain_default,2016-12-26T21:00:00,10.0,0.61491
internal_gain_default,2016-12-26T21:10:00,10.0,0.61496
internal_gain_default,2016-12-26T21:20:00,10.0,0.60553
internal_gain_default,2016-12-26T21:30:00,10.0,0.59035
internal_gain_default,2016-12-26T21:40:00,10.0,0.59288
internal_gain_default,2016-12-26T21:50:00,10.0,0.57512
internal_gain_default,2016-12-26T22:00:00,10.0,0.56285
internal_gain_default,2016-12-26T22:10:00,10.0,0.54888
internal_gain_default,2016-12-26T22:20:00,10.0,0.56352
internal_gain_default,2016-12-26T22:30:00,10.0,0.55435
internal_gain_default,2016-12-26T22:40:00,10.0,0.54951
internal_gain_default,2016-12-26T22:50:00,10.0,0.55053
internal_gain_default,2016-12-26T23:00:00,10.0,0.48874
internal_gain_default,2016-12-26T23:10:00,10.0,0.47633
internal_gain_default,2016-12-26T23:20:00,10.0,0.47876
internal_gain_default,2016-12-26T23:30:00,10.0,0.43098
internal_gain_default,2016-12-26T23:40:00,10.0,0.42096
internal_gain_default,2016-12-26T23:50:00,10.0,0.41176
internal_gain_default,2016-12-27T00:00:00,10.0,0.40913
internal_gain_default,2016-12-27T00:10:00,10.0,0.41282
internal_gain_default,2016-12-27T00:20:00,10.0,0.40958
internal_gain_default,2016-12-27T00:30:00,10.0,0.41213
internal_gain_default,2016-12-27T00:40:00,10.0,0.3491
internal_gain_default,2016-12-27T00:50:00,10.0,0.34328
internal_gain_default,2016-12-27T01:00:00,10.0,0.34347
internal_gain_default,2016-12-27T01:10:00,10.0,0.33977
internal_gain_default,2016-12-27T01:20:00,10.0,0.34084
internal_gain_default,2016-12-27T01:30:00,10.0,0.33909
internal_gain_default,2016-12-27T01:40:00,10.0,0.27856
internal_gain_default,2016-12-27T01:50:00,10.0,0.28104
internal_gain_default,2016-12-27T02:00:00,10.0,0.2802
internal_gain_default,2016-12-27T02:10:00,10.0,0.27785
internal_gain_default,2016-12-27T02:20:00,10.0,0.27626
internal_gain_default,2016-12-27T02:30:00,10.0,0.27592
internal_gain_default,2016-12-27T02:40:00,10.0,0.27817
internal_gain_default,2016-12-27T02:50:00,10.0,0.27845
internal_gain_default,2016-12-27T03:00:00,10.0,0.27244
internal_gain_default,2016-12-27T03:10:00,10.0,0.27451
internal_gain_default,2016-12-27T03:20:00,10.0,0.27821
internal_gain_default,2016-12-27T03:30:00,10.0,0.27965
internal_gain_default,2016-12-27T03:40:00,10.0,0.27615
internal_gain_default,2016-12-27T03:50:00,10.0,0.27536
internal_gain_default,2016-12-27T04:00:00,10.0,0.27713
internal_gain_default,2016-12-27T04:10:00,10.0,0.27663
internal_gain_default,2016-12-27T04:20:00,10.0,0.27419
internal_gain_default,2016-12-27T04:30:00,10.0,0.27471
internal_gain_default,2016-12-27T04:40:00,10.0,0.27463
internal_gain_default,2016-12-27T04:50:00,10.0,0.27149
internal_gain_default,2016-12-27T05:00:00,10.0,0.27208
internal_gain_default,2016-12-27T05:10:00,10.0,0.27926
internal_gain_default,2016-12-27T05:20:00,10.0,0.27451
internal_gain_default,2016-12-27T05:30:00,10.0,0.27558
internal_gain_default,2016-12-27T05:40:00,10.0,0.27566
internal_gain_default,2016-12-27T05:50:00,10.0,0.27391
internal_gain_default,2016-12-27T06:00:00,10.0,0.27519
internal_gain_default,2016-12-27T06:10:00,10.0,0.27387
internal_gain_default,2016-12-27T06:20:00,10.0,0.27876
internal_gain_default,2016-12-27T06:30:00,10.0,0.27399
internal_gain_default,2016-12-27T06:40:00,10.0,0.27319
internal_gain_default,2016-12-27T06:50:00,10.0,0.27781
internal_gain_default,2016-12-27T07:00:00,10.0,0.27383
internal_gain_default,2016-12-27T07:10:00,10.0,0.27542
internal_gain_default,2016-12-27T07:20:00,10.0,0.27282
internal_gain_default,2016-12-27T07:30:00,10.0,0.27431
internal_gain_default,2016-12-27T07:40:00,10.0,0.27558
internal_gain_default,2016-12-27T07:50:00,10.0,0.27408
internal_gain_default,2016-12-27T08:00:00,10.0,0.27562
internal_gain_default,2016-12-27T08:10:00,10.0,0.27555
internal_gain_default,2016-12-27T08:20:00,10.0,0.28104
internal_gain_default,2016-12-27T08:30:00,10.0,0.2791
internal_gain_default,2016-12-27T08:40:00,10.0,0.28311
internal_gain_default,2016-12-27T08:50:00,10.0,0.28125
internal_gain_default,2016-12-27T09:00:00,10.0,0.27846
internal_gain_default,2016-12-27T09:10:00,10.0,0.28055
internal_gain_default,2016-12-27T09:20:00,10.0,0.27749
internal_gain_default,2016-12-27T09:30:00,10.0,0.27459
internal_gain_default,2016-12-27T09:40:00,10.0,0.28184
internal_gain_default,2016-12-27T09:50:00,10.0,0.27956
internal_gain_default,2016-12-27T10:00:00,10.0,0.28411
internal_gain_default,2016-12-27T10:10:00,10.0,0.28312
internal_gain_default,2016-12-27T10:20:00,10.0,0.29085
internal_gain_default,2016-12-27T10:30:00,10.0,0.29409
internal_gain_default,2016-12-27T10:40:00,10.0,0.56099
internal_gain_default,2016-12-27T10:50:00,10.0,0.56611
internal_gain_default,2016-12-27T11:00:00,10.0,0.57955
internal_gain_default,2016-12-27T11:10:00,10.0,0.6068
internal_gain_default,2016-12-27T11:20:00,10.0,0.6521
internal_gain_default,2016-12-27T11:30:00,10.0,0.67718
internal_gain_default,2016-12-27T11:40:00,10.0,0.67653
internal_gain_default,2016-12-27T11:50:00,10.0,0.69961
internal_gain_default,2016-12-27T12:00:00,10.0,0.72187
internal_gain_default,2016-12-27T12:10:00,10.0,0.76133
internal_gain_default,2016-12-27T12:20:00,10.0,0.77475
internal_gain_default,2016-12-27T12:30:00,10.0,0.77958
internal_gain_default,2016-12-27T12:40:00,10.0,0.77074
internal_gain_default,2016-12-27T12:50:00,10.0,0.77953
internal_gain_default,2016-12-27T13:00:00,10.0,0.78615
internal_gain_default,2016-12-27T13:10:00,10.0,0.80631
internal_gain_default,2016-12-27T13:20:00,10.0,0.8113
internal_gain_default,2016-12-27T13:30:00,10.0,0.79268
internal_gain_default,2016-12-27T13:40:00,10.0,0.76704
internal_gain_default,2016-12-27T13:50:00,10.0,0.7641
internal_gain_default,2016-12-27T14:00:00,10.0,0.78138
internal_gain_default,2016-12-27T14:10:00,10.0,0.78604
internal_gain_default,2016-12-27T14:20:00,10.0,0.77145
internal_gain_default,2016-12-27T14:30:00,10.0,0.72897
internal_gain_default,2016-12-27T14:40:00,10.0,0.71765
internal_gain_default,2016-12-27T14:50:00,10.0,0.69372
internal_gain_default,2016-12-27T15:00:00,10.0,0.69173
internal_gain_default,2016-12-27T15:10:00,10.0,0.65962
internal_gain_default,2016-12-27T15:20:00,10.0,0.68031
internal_gain_default,2016-12-27T15:30:00,10.0,0.67073
internal_gain_default,2016-12-27T15:40:00,10.0,0.73031
internal_gain_default,2016-12-27T15:50:00,10.0,0.756
internal_gain_default,2016-12-27T16:00:00,10.0,0.76187
internal_gain_default,2016-12-27T16:10:00,10.0,0.77322
internal_gain_default,2016-12-27T16:20:00,10.0,0.76541
internal_gain_default,2016-12-27T16:30:00,10.0,0.78119
internal_gain_default,2016-12-27T16:40:00,10.0,0.7758
internal_gain_default,2016-12-27T16:50:00,10.0,0.75644
internal_gain_default,2016-12-27T17:00:00,10.0,0.76306
internal_gain_default,2016-12-27T17:10:00,10.0,0.75385
internal_gain_default,2016-12-27T17:20:00,10.0,0.74573
internal_gain_default,2016-12-27T17:30:00,10.0,0.74669
internal_gain_default,2016-12-27T17:40:00,10.0,0.73696
internal_gain_default,2016-12-27T17:50:00,10.0,0.72438
internal_gain_default,2016-12-27T18:00:00,10.0,0.7334
internal_gain_default,2016-12-27T18:10:00,10.0,0.72828
internal_gain_default,2016-12-27T18:20:00,10.0,0.74
internal_gain_default,2016-12-27T18:30:00,10.0,0.78326
internal_gain_default,2016-12-27T18:40:00,10.0,0.77718
internal_gain_default,2016-12-27T18:50:00,10.0,0.77853
internal_gain_default,2016-12-27T19:00:00,10.0,0.78049
internal_gain_default,2016-12-27T19:10:00,10.0,0.75086
internal_gain_default,2016-12-27T19:20:00,10.0,0.75096
internal_gain_default,2016-12-27T19:30:00,10.0,0.73688
internal_gain_default,2016-12-27T19:40:00,10.0,0.7462
internal_gain_default,2016-12-27T19:50:00,10.0,0.74472
internal_gain_default,2016-12-27T20:00:00,10.0,0.74707
internal_gain_default,2016-12-27T20:10:00,10.0,0.68159
internal_gain_default,2016-12-27T20:20:00,10.0,0.65969
internal_gain_default,2016-12-27T20:30:00,10.0,0.66596
internal_gain_default,2016-12-27T20:40:00,10.0,0.68802
internal_gain_default,2016-12-27T20:50:00,10.0,0.65918
internal_gain_default,2016-12-27T21:00:00,10.0,0.6445
internal_gain_default,2016-12-27T21:10:00,10.0,0.60571
internal_gain_default,2016-12-27T21:20:00,10.0,0.58459
internal_gain_default,2016-12-27T21:30:00,10.0,0.56716
internal_gain_default,2016-12-27T21:40:00,10.0,0.56896
internal_gain_default,2016-12-27T21:50:00,10.0,0.5443
internal_gain_default,2016-12-27T22:00:00,10.0,0.52572
internal_gain_default,2016-12-27T22:10:00,10.0,0.52079
internal_gain_default,2016-12-27T22:20:00,10.0,0.51738
internal_gain_default,2016-12-27T22:30:00,10.0,0.47406
internal_gain_default,2016-12-27T22:40:00,10.0,0.46627
internal_gain_default,2016-12-27T22:50:00,10.0,0.46094
internal_gain_default,2016-12-27T23:00:00,10.0,0.45746
internal_gain_default,2016-12-27T23:10:00,10.0,0.46882
internal_gain_default,2016-12-27T23:20:00,10.0,0.45243
internal_gain_default,2016-12-27T23:30:00,10.0,0.38567
internal_gain_default,2016-12-27T23:40:00,10.0,0.3719
internal_gain_default,2016-12-27T23:50:00,10.0,0.3751
internal_gain_default,2016-12-28T00:00:00,10.0,0.36893
internal_gain_default,2016-12-28T00:10:00,10.0,0.37064
internal_gain_default,2016-12-28T00:20:00,10.0,0.3706
internal_gain_default,2016-12-28T00:30:00,10.0,0.3722
internal_gain_default,2016-12-28T00:40:00,10.0,0.36675
internal_gain_default,2016-12-28T00:50:00,10.0,0.36619
internal_gain_default,2016-12-28T01:00:00,10.0,0.36487
internal_gain_default,2016-12-28T01:10:00,10.0,0.36516
internal_gain_default,2016-12-28T01:20:00,10.0,0.36684
internal_gain_default,2016-12-28T01:30:00,10.0,0.36807
internal_gain_default,2016-12-28T01:40:00,10.0,0.36602
internal_gain_default,2016-12-28T01:50:00,10.0,0.36623
internal_gain_default,2016-12-28T02:00:00,10.0,0.36138
internal_gain_default,2016-12-28T02:10:00,10.0,0.36183
internal_gain_default,2016-12-28T02:20:00,10.0,0.35848
internal_gain_default,2016-12-28T02:30:00,10.0,0.35398
internal_gain_default,2016-12-28T02:40:00,10.0,0.35926
internal_gain_default,2016-12-28T02:50:00,10.0,0.35951
internal_gain_default,2016-12-28T03:00:00,10.0,0.35926
internal_gain_default,2016-12-28T03:10:00,10.0,0.35646
internal_gain_default,2016-12-28T03:20:00,10.0,0.35489
internal_gain_default,2016-12-28T03:30:00,10.0,0.35629
internal_gain_default,2016-12-28T03:40:00,10.0,0.35294
internal_gain_default,2016-12-28T03:50:00,10.0,0.36083
internal_gain_default,2016-12-28T04:00:00,10.0,0.36114
internal_gain_default,2016-12-28T04:10:00,10.0,0.3603
internal_gain_default,2016-12-28T04:20:00,10.0,0.36114
internal_gain_default,2016-12-28T04:30:00,10.0,0.36086
internal_gain_default,2016-12-28T04:40:00,10.0,0.35975
internal_gain_default,2016-12-28T04:50:00,10.0,0.35923
internal_gain_default,2016-12-28T05:00:00,10.0,0.36438
internal_gain_default,2016-12-28T05:10:00,10.0,0.3562
internal_gain_default,2016-12-28T05:20:00,10.0,0.35942
internal_gain_default,2016-12-28T05:30:00,10.0,0.35569
internal_gain_default,2016-12-28T05:40:00,10.0,0.35855
internal_gain_default,2016-12-28T05:50:00,10.0,0.35541
internal_gain_default,2016-12-28T06:00:00,10.0,0.35584
internal_gain_default,2016-12-28T06:10:00,10.0,0.36815
internal_gain_default,2016-12-28T06:20:00,10.0,0.35878
internal_gain_default,2016-12-28T06:30:00,10.0,0.35882
internal_gain_default,2016-12-28T06:40:00,10.0,0.35646
internal_gain_default,2016-12-28T06:50:00,10.0,0.35783
internal_gain_default,2016-12-28T07:00:00,10.0,0.3546
internal_gain_default,2016-12-28T07:10:00,10.0,0.35516
internal_gain_default,2016-12-28T07:20:00,10.0,0.35333
internal_gain_default,2016-12-28T07:30:00,10.0,0.36026
internal_gain_default,2016-12-28T07:40:00,10.0,0.35863
internal_gain_default,2016-12-28T07:50:00,10.0,0.35967
internal_gain_default,2016-12-28T08:00:00,10.0,0.35748
internal_gain_default,2016-12-28T08:10:00,10.0,0.35844
internal_gain_default,2016-12-28T08:20:00,10.0,0.36576
internal_gain_default,2016-12-28T08:30:00,10.0,0.35912
internal_gain_default,2016-12-28T08:40:00,10.0,0.36226
internal_gain_default,2016-12-28T08:50:00,10.0,0.36774
internal_gain_default,2016-12-28T09:00:00,10.0,0.36345
internal_gain_default,2016-12-28T09:10:00,10.0,0.36373
internal_gain_default,2016-12-28T09:20:00,10.0,0.367
internal_gain_default,2016-12-28T09:30:00,10.0,0.36469
internal_gain_default,2016-12-28T09:40:00,10.0,0.36564
internal_gain_default,2016-12-28T09:50:00,10.0,0.36816
internal_gain_default,2016-12-28T10:00:00,10.0,0.36645
internal_gain_default,2016-12-28T10:10:00,10.0,0.37289
internal_gain_default,2016-12-28T10:20:00,10.0,0.38805
internal_gain_default,2016-12-28T10:30:00,10.0,0.39004
internal_gain_default,2016-12-28T10:40:00,10.0,0.50845
internal_gain_default,2016-12-28T10:50:00,10.0,0.56101
internal_gain_default,2016-12-28T11:00:00,10.0,0.56486
internal_gain_default,2016-12-28T11:10:00,10.0,0.58776
internal_gain_default,2016-12-28T11:20:00,10.0,0.58824
internal_gain_default,2016-12-28T11:30:00,10.0,0.60371
internal_gain_default,2016-12-28T11:40:00,10.0,0.60669
internal_gain_default,2016-12-28T11:50:00,10.0,0.64512
internal_gain_default,2016-12-28T12:00:00,10.0,0.67283
internal_gain_default,2016-12-28T12:10:00,10.0,0.6909
internal_gain_default,2016-12-28T12:20:00,10.0,0.70579
internal_gain_default,2016-12-28T12:30:00,10.0,0.69777
internal_gain_default,2016-12-28T12:40:00,10.0,0.71528
internal_gain_default,2016-12-28T12:50:00,10.0,0.74114
internal_gain_default,2016-12-28T13:00:00,10.0,0.74708
internal_gain_default,2016-12-28T13:10:00,10.0,0.72125
internal_gain_default,2016-12-28T13:20:00,10.0,0.71476
internal_gain_default,2016-12-28T13:30:00,10.0,0.71877
internal_gain_default,2016-12-28T13:40:00,10.0,0.72376
internal_gain_default,2016-12-28T13:50:00,10.0,0.71678
internal_gain_default,2016-12-28T14:00:00,10.0,0.71643
internal_gain_default,2016-12-28T14:10:00,10.0,0.70882
internal_gain_default,2016-12-28T14:20:00,10.0,0.70528
internal_gain_default,2016-12-28T14:30:00,10.0,0.68935
internal_gain_default,2016-12-28T14:40:00,10.0,0.65769
internal_gain_default,2016-12-28T14:50:00,10.0,0.65071
internal_gain_default,2016-12-28T15:00:00,10.0,0.64687
internal_gain_default,2016-12-28T15:10:00,10.0,0.62511
internal_gain_default,2016-12-28T15:20:00,10.0,0.63814
internal_gain_default,2016-12-28T15:30:00,10.0,0.67493
internal_gain_default,2016-12-28T15:40:00,10.0,0.69152
internal_gain_default,2016-12-28T15:50:00,10.0,0.71151
internal_gain_default,2016-12-28T16:00:00,10.0,0.752
internal_gain_default,2016-12-28T16:10:00,10.0,0.73015
internal_gain_default,2016-12-28T16:20:00,10.0,0.73902
internal_gain_default,2016-12-28T16:30:00,10.0,0.74883
internal_gain_default,2016-12-28T16:40:00,10.0,0.77862
internal_gain_default,2016-12-28T16:50:00,10.0,0.8314
internal_gain_default,2016-12-28T17:00:00,10.0,0.81478
internal_gain_default,2016-12-28T17:10:00,10.0,0.79906
internal_gain_default,2016-12-28T17:20:00,10.0,0.77736
internal_gain_default,2016-12-28T17:30:00,10.0,0.79312
internal_gain_default,2016-12-28T17:40:00,10.0,0.7712
internal_gain_default,2016-12-28T17:50:00,10.0,0.76874
internal_gain_default,2016-12-28T18:00:00,10.0,0.75513
internal_gain_default,2016-12-28T18:10:00,10.0,0.7868
internal_gain_default,2016-12-28T18:20:00,10.0,0.79256
internal_gain_default,2016-12-28T18:30:00,10.0,0.75618
internal_gain_default,2016-12-28T18:40:00,10.0,0.75476
internal_gain_default,2016-12-28T18:50:00,10.0,0.73666
internal_gain_default,2016-12-28T19:00:00,10.0,0.71733
internal_gain_default,2016-12-28T19:10:00,10.0,0.72205
internal_gain_default,2016-12-28T19:20:00,10.0,0.7755
internal_gain_default,2016-12-28T19:30:00,10.0,0.75211
internal_gain_default,2016-12-28T19:40:00,10.0,0.75735
internal_gain_default,2016-12-28T19:50:00,10.0,0.76012
internal_gain_default,2016-12-28T20:00:00,10.0,0.73595
internal_gain_default,2016-12-28T20:10:00,10.0,0.69891
internal_gain_default,2016-12-28T20:20:00,10.0,0.67408
internal_gain_default,2016-12-28T20:30:00,10.0,0.64634
internal_gain_default,2016-12-28T20:40:00,10.0,0.63404
internal_gain_default,2016-12-28T20:50:00,10.0,0.57915
internal_gain_default,2016-12-28T21:00:00,10.0,0.55595
internal_gain_default,2016-12-28T21:10:00,10.0,0.54095
internal_gain_default,2016-12-28T21:20:00,10.0,0.51466
internal_gain_default,2016-12-28T21:30:00,10.0,0.5057
internal_gain_default,2016-12-28T21:40:00,10.0,0.48989
internal_gain_default,2016-12-28T21:50:00,10.0,0.46781
internal_gain_default,2016-12-28T22:00:00,10.0,0.46491
internal_gain_default,2016-12-28T22:10:00,10.0,0.46138
internal_gain_default,2016-12-28T22:20:00,10.0,0.45887
internal_gain_default,2016-12-28T22:30:00,10.0,0.44211
internal_gain_default,2016-12-28T22:40:00,10.0,0.44292
internal_gain_default,2016-12-28T22:50:00,10.0,0.43493
internal_gain_default,2016-12-28T23:00:00,10.0,0.37668
internal_gain_default,2016-12-28T23:10:00,10.0,0.36928
internal_gain_default,2016-12-28T23:20:00,10.0,0.37344
internal_gain_default,2016-12-28T23:30:00,10.0,0.38741
internal_gain_default,2016-12-28T23:40:00,10.0,0.3121
internal_gain_default,2016-12-28T23:50:00,10.0,0.24081
internal_gain_default,2016-12-29T00:00:00,10.0,0.24647
internal_gain_default,2016-12-29T00:10:00,10.0,0.24766
internal_gain_default,2016-12-29T00:20:00,10.0,0.24869
internal_gain_default,2016-12-29T00:30:00,10.0,0.24284
internal_gain_default,2016-12-29T00:40:00,10.0,0.2407
internal_gain_default,2016-12-29T00:50:00,10.0,0.24388
internal_gain_default,2016-12-29T01:00:00,10.0,0.24389
internal_gain_default,2016-12-29T01:10:00,10.0,0.23939
internal_gain_default,2016-12-29T01:20:00,10.0,0.2475
internal_gain_default,2016-12-29T01:30:00,10.0,0.24035
internal_gain_default,2016-12-29T01:40:00,10.0,0.24248
internal_gain_default,2016-12-29T01:50:00,10.0,0.23669
internal_gain_default,2016-12-29T02:00:00,10.0,0.24038
internal_gain_default,2016-12-29T02:10:00,10.0,0.23889
internal_gain_default,2016-12-29T02:20:00,10.0,0.2384
internal_gain_default,2016-12-29T02:30:00,10.0,0.23701
internal_gain_default,2016-12-29T02:40:00,10.0,0.23877
internal_gain_default,2016-12-29T02:50:00,10.0,0.24309
internal_gain_default,2016-12-29T03:00:00,10.0,0.23856
internal_gain_default,2016-12-29T03:10:00,10.0,0.23716
internal_gain_default,2016-12-29T03:20:00,10.0,0.23956
internal_gain_default,2016-12-29T03:30:00,10.0,0.23859
internal_gain_default,2016-12-29T03:40:00,10.0,0.23992
internal_gain_default,2016-12-29T03:50:00,10.0,0.24297
internal_gain_default,2016-12-29T04:00:00,10.0,0.24598
internal_gain_default,2016-12-29T04:10:00,10.0,0.24532
internal_gain_default,2016-12-29T04:20:00,10.0,0.23446
internal_gain_default,2016-12-29T04:30:00,10.0,0.23906
internal_gain_default,2016-12-29T04:40:00,10.0,0.24158
internal_gain_default,2016-12-29T04:50:00,10.0,0.24835
internal_gain_default,2016-12-29T05:00:00,10.0,0.23819
internal_gain_default,2016-12-29T05:10:00,10.0,0.23835
internal_gain_default,2016-12-29T05:20:00,10.0,0.24513
internal_gain_default,2016-12-29T05:30:00,10.0,0.24442
internal_gain_default,2016-12-29T05:40:00,10.0,0.23303
internal_gain_default,2016-12-29T05:50:00,10.0,0.23772
internal_gain_default,2016-12-29T06:00:00,10.0,0.23326
internal_gain_default,2016-12-29T06:10:00,10.0,0.23904
internal_gain_default,2016-12-29T06:20:00,10.0,0.22932
